Handle,Command,Body HTML
high-capacity-thermostatic-radiator-actuator-16-ft,UPDATE,"<p>The T104B1046 is a thermostatic radiator actuator from Resideo (Honeywell Home). It is the head that sits on the radiator valve and holds the room at the temperature set on the dial, with no power and no wiring.</p><p>The mechanism is a sealed charge that expands as the room warms and pushes the valve closed. Because it is entirely mechanical, it keeps working through a power cut and it never needs a battery — which is why TRVs are still specified on hydronic systems that have every other control electronic.</p><p>The high-capacity design matches the high-capacity valve bodies, which move considerably more water than a standard TRV. On a large cast-iron radiator or a long run of baseboard, standard capacity is the reason a zone never quite catches up on a cold morning.</p><p><strong>What a working TRV takes:</strong> a valve body and a thermostatic head, ordered separately. This listing is the head.</p><p><strong>Valve bodies this head is built for</strong></p><ul><li><a href=""/products/straight-pattern-1-2-in-high-capacity-valve"">Resideo V110D1000/U Straight Pattern 1/2 in High Capacity Valve</a></li><li><a href=""/products/straight-pattern-1-in-high-capacity-valve"">Resideo V110D1016/U Straight Pattern 1 in High Capacity Valve</a></li><li><a href=""/products/angle-pattern-1-2-in-high-capacity-valve"">Resideo V110E1004/U Angle Pattern 1/2 in High Capacity Valve</a></li><li><a href=""/products/angle-pattern-1-in-high-capacity-valve"">Resideo V110E1020/U Angle Pattern 1 in High-Capacity Valve</a></li><li><a href=""/products/horizontal-angle-pattern-1-2-in-high-capacity-valve"">Resideo V110F1002/U Horizontal Angle Pattern 1/2 in High Capacity Valve</a></li></ul><ul><li><strong>Brand:</strong> Resideo (Honeywell Home)</li><li><strong>Manufacturer Part #:</strong> T104B1046</li><li><strong>Type:</strong> Thermostatic radiator actuator</li><li><strong>Sensor:</strong> Integral</li><li><strong>Capacity:</strong> High capacity</li><li><strong>UPC:</strong> 085267087650</li><li><strong>Category:</strong> Thermostatic Radiator Controls</li></ul>"
high-capacity-thermostatic-radiator-actuator-40-mm-diameter,UPDATE,"<p>The T104C1036 is a thermostatic radiator actuator from Resideo (Honeywell Home). It is the head that sits on the radiator valve and holds the room at the temperature set on the dial, with no power and no wiring.</p><p>The mechanism is a sealed charge that expands as the room warms and pushes the valve closed. Because it is entirely mechanical, it keeps working through a power cut and it never needs a battery — which is why TRVs are still specified on hydronic systems that have every other control electronic.</p><p>The high-capacity design matches the high-capacity valve bodies, which move considerably more water than a standard TRV. On a large cast-iron radiator or a long run of baseboard, standard capacity is the reason a zone never quite catches up on a cold morning.</p><p><strong>What a working TRV takes:</strong> a valve body and a thermostatic head, ordered separately. This listing is the head.</p><p><strong>Valve bodies this head is built for</strong></p><ul><li><a href=""/products/straight-pattern-1-2-in-high-capacity-valve"">Resideo V110D1000/U Straight Pattern 1/2 in High Capacity Valve</a></li><li><a href=""/products/straight-pattern-1-in-high-capacity-valve"">Resideo V110D1016/U Straight Pattern 1 in High Capacity Valve</a></li><li><a href=""/products/angle-pattern-1-2-in-high-capacity-valve"">Resideo V110E1004/U Angle Pattern 1/2 in High Capacity Valve</a></li><li><a href=""/products/angle-pattern-1-in-high-capacity-valve"">Resideo V110E1020/U Angle Pattern 1 in High-Capacity Valve</a></li><li><a href=""/products/horizontal-angle-pattern-1-2-in-high-capacity-valve"">Resideo V110F1002/U Horizontal Angle Pattern 1/2 in High Capacity Valve</a></li></ul><ul><li><strong>Brand:</strong> Resideo (Honeywell Home)</li><li><strong>Manufacturer Part #:</strong> T104C1036</li><li><strong>Type:</strong> Thermostatic radiator actuator</li><li><strong>Sensor:</strong> Integral</li><li><strong>Capacity:</strong> High capacity</li><li><strong>UPC:</strong> 085267087667</li><li><strong>Category:</strong> Thermostatic Radiator Controls</li></ul>"
high-capacity-thermostatic-radiator-actuator-integral-setpoint,UPDATE,"<p>The T104F1512 is a thermostatic radiator actuator from Resideo (Honeywell Home). It is the head that sits on the radiator valve and holds the room at the temperature set on the dial, with no power and no wiring.</p><p>The mechanism is a sealed charge that expands as the room warms and pushes the valve closed. Because it is entirely mechanical, it keeps working through a power cut and it never needs a battery — which is why TRVs are still specified on hydronic systems that have every other control electronic.</p><p>The high-capacity design matches the high-capacity valve bodies, which move considerably more water than a standard TRV. On a large cast-iron radiator or a long run of baseboard, standard capacity is the reason a zone never quite catches up on a cold morning.</p><p><strong>What a working TRV takes:</strong> a valve body and a thermostatic head, ordered separately. This listing is the head.</p><p><strong>Valve bodies this head is built for</strong></p><ul><li><a href=""/products/straight-pattern-1-2-in-high-capacity-valve"">Resideo V110D1000/U Straight Pattern 1/2 in High Capacity Valve</a></li><li><a href=""/products/straight-pattern-1-in-high-capacity-valve"">Resideo V110D1016/U Straight Pattern 1 in High Capacity Valve</a></li><li><a href=""/products/angle-pattern-1-2-in-high-capacity-valve"">Resideo V110E1004/U Angle Pattern 1/2 in High Capacity Valve</a></li><li><a href=""/products/angle-pattern-1-in-high-capacity-valve"">Resideo V110E1020/U Angle Pattern 1 in High-Capacity Valve</a></li><li><a href=""/products/horizontal-angle-pattern-1-2-in-high-capacity-valve"">Resideo V110F1002/U Horizontal Angle Pattern 1/2 in High Capacity Valve</a></li></ul><ul><li><strong>Brand:</strong> Resideo (Honeywell Home)</li><li><strong>Manufacturer Part #:</strong> T104F1512</li><li><strong>Type:</strong> Thermostatic radiator actuator</li><li><strong>Sensor:</strong> Integral</li><li><strong>Capacity:</strong> High capacity</li><li><strong>UPC:</strong> 085267087698</li><li><strong>Category:</strong> Thermostatic Radiator Controls</li></ul>"
horizontal-angle-pattern-1-2-in-high-capacity-valve,UPDATE,"<p>The V110F1002 is a horizontal angle-pattern thermostatic radiator valve body from Resideo (Honeywell Home), 1/2 inch, rated 4.6 Cv and built to the high-capacity design.</p><p>A thermostatic radiator valve gives one radiator its own temperature control without any wiring. The head senses room air and opens or closes the valve underneath it, so a south-facing room that runs hot stops taking heat while the rest of the loop keeps running.</p><p>Pattern matters more than it sounds. A <strong>horizontal angle</strong> body is chosen to suit how the pipe arrives at the radiator: straight where the supply runs in line with the valve, angle where it turns up out of the floor, horizontal angle where it comes through the wall and has to turn in plan rather than in elevation. Fitting the wrong pattern means re-piping, not re-orienting.</p><p>The 4.6 Cv rating is what sizes the valve to the radiator. Too small and the radiator starves at design temperature; too large and the head loses authority, hunting between too hot and too cold instead of holding a setting.</p><p><strong>What a working TRV takes:</strong> a valve body and a thermostatic head, ordered separately. This listing is the body.</p><p><strong>Thermostatic heads for this valve body</strong></p><ul><li><a href=""/products/thermostat-radiator-actuator-with-remote-sensor-48-79f"">Resideo T100B1035 Thermostat Radiator Actuator With Remote Sensor - 48-79F</a></li><li><a href=""/products/thermostat-radiator-actuator-with-remote-sensor-and-dual-capillary"">Resideo T100C1026 Thermostat Radiator Actuator with Remote Sensor and Dual Capillary</a></li><li><a href=""/products/high-capacity-thermostatic-radiator-actuator"">Resideo T104A1040 High Capacity Thermostatic Radiator Actuator</a></li><li><a href=""/products/high-capacity-thermostatic-radiator-actuator-16-ft"">Resideo T104B1046 High Capacity Thermostatic Radiator Actuator 16 ft</a></li><li><a href=""/products/high-capacity-thermostatic-radiator-actuator-40-mm-diameter"">Resideo T104C1036 High Capacity Thermostatic Radiator Actuator - 40 mm Diameter</a></li></ul><ul><li><strong>Brand:</strong> Resideo (Honeywell Home)</li><li><strong>Manufacturer Part #:</strong> V110F1002/U</li><li><strong>Pattern:</strong> Horizontal angle</li><li><strong>Connection size:</strong> 1/2 in</li><li><strong>Cv:</strong> 4.6</li><li><strong>Series:</strong> High Capacity</li><li><strong>Category:</strong> Thermostatic Radiator Valves</li></ul>"
horizontal-angle-pattern-3-4-in-high-capacity-valve,UPDATE,"<p>The V110F1010 is a horizontal angle-pattern thermostatic radiator valve body from Resideo (Honeywell Home), 3/4 inch, rated 5.8 Cv and built to the high-capacity design.</p><p>A thermostatic radiator valve gives one radiator its own temperature control without any wiring. The head senses room air and opens or closes the valve underneath it, so a south-facing room that runs hot stops taking heat while the rest of the loop keeps running.</p><p>Pattern matters more than it sounds. A <strong>horizontal angle</strong> body is chosen to suit how the pipe arrives at the radiator: straight where the supply runs in line with the valve, angle where it turns up out of the floor, horizontal angle where it comes through the wall and has to turn in plan rather than in elevation. Fitting the wrong pattern means re-piping, not re-orienting.</p><p>The 5.8 Cv rating is what sizes the valve to the radiator. Too small and the radiator starves at design temperature; too large and the head loses authority, hunting between too hot and too cold instead of holding a setting.</p><p><strong>What a working TRV takes:</strong> a valve body and a thermostatic head, ordered separately. This listing is the body.</p><p><strong>Thermostatic heads for this valve body</strong></p><ul><li><a href=""/products/thermostat-radiator-actuator-with-remote-sensor-48-79f"">Resideo T100B1035 Thermostat Radiator Actuator With Remote Sensor - 48-79F</a></li><li><a href=""/products/thermostat-radiator-actuator-with-remote-sensor-and-dual-capillary"">Resideo T100C1026 Thermostat Radiator Actuator with Remote Sensor and Dual Capillary</a></li><li><a href=""/products/high-capacity-thermostatic-radiator-actuator"">Resideo T104A1040 High Capacity Thermostatic Radiator Actuator</a></li><li><a href=""/products/high-capacity-thermostatic-radiator-actuator-16-ft"">Resideo T104B1046 High Capacity Thermostatic Radiator Actuator 16 ft</a></li><li><a href=""/products/high-capacity-thermostatic-radiator-actuator-40-mm-diameter"">Resideo T104C1036 High Capacity Thermostatic Radiator Actuator - 40 mm Diameter</a></li></ul><ul><li><strong>Brand:</strong> Resideo (Honeywell Home)</li><li><strong>Manufacturer Part #:</strong> V110F1010/U</li><li><strong>Pattern:</strong> Horizontal angle</li><li><strong>Connection size:</strong> 3/4 in</li><li><strong>Cv:</strong> 5.8</li><li><strong>Series:</strong> High Capacity</li><li><strong>UPC:</strong> 085267103282</li><li><strong>Category:</strong> Thermostatic Radiator Valves</li></ul>"
horizontal-angle-pattern-3-4-in-radiator-valve,UPDATE,"<p>The V2040ASL20 is a horizontal angle-pattern thermostatic radiator valve body from Resideo (Honeywell Home), 3/4 inch.</p><p>A thermostatic radiator valve gives one radiator its own temperature control without any wiring. The head senses room air and opens or closes the valve underneath it, so a south-facing room that runs hot stops taking heat while the rest of the loop keeps running.</p><p>Pattern matters more than it sounds. A <strong>horizontal angle</strong> body is chosen to suit how the pipe arrives at the radiator: straight where the supply runs in line with the valve, angle where it turns up out of the floor, horizontal angle where it comes through the wall and has to turn in plan rather than in elevation. Fitting the wrong pattern means re-piping, not re-orienting.</p><p><strong>What a working TRV takes:</strong> a valve body and a thermostatic head, ordered separately. This listing is the body.</p><p><strong>Thermostatic heads for this valve body</strong></p><ul><li><a href=""/products/thermostatic-head-for-m30x1-5-connection-with-remote-sensor"">Resideo T301920W0 Thermostatic Head for M30x1.5 Connection with Remote Sensor</a></li><li><a href=""/products/thermostatic-head-for-m30x1-5-connection-with-integral-sensor"">Resideo T3019W0NA Thermostatic Head for M30x1.5 Connection with Integral Sensor</a></li></ul><ul><li><strong>Brand:</strong> Resideo (Honeywell Home)</li><li><strong>Manufacturer Part #:</strong> V2040ASL20</li><li><strong>Pattern:</strong> Horizontal angle</li><li><strong>Connection size:</strong> 3/4 in</li><li><strong>Series:</strong> V2040</li><li><strong>UPC:</strong> 4029289039972</li><li><strong>Category:</strong> Thermostatic Radiator Valves</li></ul>"
line-volt-5-2-programmable-thermostat-with-triac-for-electric-heat,UPDATE,"<p>The TH105PLUS is a line-voltage thermostat from Resideo (Honeywell Home) for electric resistance heat — baseboard, convectors, radiant ceiling or panel heaters.</p><p>Line voltage is the distinction that matters here. A low-voltage thermostat switches a 24 V control circuit and lets a furnace or boiler do the work; a line-voltage thermostat carries the full heater current itself. They are not interchangeable, and a low-voltage stat wired to a baseboard circuit fails immediately.</p><p>Switching is by <strong>TRIAC</strong> rather than by mechanical contacts. A TRIAC has nothing to burn or weld, so it holds a much tighter temperature band than a bimetal stat and it does not develop the contact chatter that makes an old baseboard thermostat click all evening.</p><p>The 5-2 schedule lets the heat drop back when the room is empty and recover before it is used again. On electric resistance heat, where every watt is billed at full price, setback is the single largest saving available — there is no efficiency to improve, only run time to remove.</p><p>Match the voltage and the pole configuration to the heater circuit, and check the amperage of the heater against the rating of the thermostat. A thermostat sized below the load is the most common cause of a line-voltage stat failing in its first season.</p><ul><li><strong>Brand:</strong> Resideo (Honeywell Home)</li><li><strong>Manufacturer Part #:</strong> TH105PLUS/U</li><li><strong>Type:</strong> Line-voltage thermostat</li><li><strong>Control:</strong> Programmable 5-2</li><li><strong>Switching:</strong> TRIAC</li><li><strong>UPC:</strong> 775264105005</li><li><strong>Category:</strong> Line Voltage Thermostats</li></ul>"
line-volt-7-day-programmable-thermostat-for-electric-heat,UPDATE,"<p>The TH115-A-120S is a line-voltage thermostat from Resideo (Honeywell Home) for electric resistance heat — baseboard, convectors, radiant ceiling or panel heaters, wired for 120 V.</p><p>Line voltage is the distinction that matters here. A low-voltage thermostat switches a 24 V control circuit and lets a furnace or boiler do the work; a line-voltage thermostat carries the full heater current itself. They are not interchangeable, and a low-voltage stat wired to a baseboard circuit fails immediately.</p><p>This is a <strong>single-pole</strong> thermostat: it breaks one leg of the supply. One leg stays live at the heater even with the thermostat off, so the circuit breaker is the only true disconnect. Confirm what your installation calls for before substituting a single-pole for a double-pole.</p><p>The 7-day schedule lets the heat drop back when the room is empty and recover before it is used again. On electric resistance heat, where every watt is billed at full price, setback is the single largest saving available — there is no efficiency to improve, only run time to remove.</p><p>Match the voltage and the pole configuration to the heater circuit, and check the amperage of the heater against the rating of the thermostat. A thermostat sized below the load is the most common cause of a line-voltage stat failing in its first season.</p><ul><li><strong>Brand:</strong> Resideo (Honeywell Home)</li><li><strong>Manufacturer Part #:</strong> TH115-A-120S/U</li><li><strong>Type:</strong> Line-voltage thermostat</li><li><strong>Voltage:</strong> 120 V</li><li><strong>Poles:</strong> Single-pole</li><li><strong>Control:</strong> Programmable 7-day</li><li><strong>UPC:</strong> 775264921131</li><li><strong>Category:</strong> Line Voltage Thermostats</li></ul>"
line-volt-7-day-programmable-thermostat-for-electric-heat-hone-th115-a-240d-b-u,UPDATE,"<p>The TH115-A-240D-B is a line-voltage thermostat from Resideo (Honeywell Home) for electric resistance heat — baseboard, convectors, radiant ceiling or panel heaters, wired for 240 V.</p><p>Line voltage is the distinction that matters here. A low-voltage thermostat switches a 24 V control circuit and lets a furnace or boiler do the work; a line-voltage thermostat carries the full heater current itself. They are not interchangeable, and a low-voltage stat wired to a baseboard circuit fails immediately.</p><p>This is a <strong>double-pole</strong> thermostat: it breaks both legs of the supply, so the heater is fully de-energized when the thermostat is satisfied or turned off. Double-pole is what most jurisdictions require on 240 V baseboard, and it is what makes the heater safe to work on with the thermostat off.</p><p>The 7-day schedule lets the heat drop back when the room is empty and recover before it is used again. On electric resistance heat, where every watt is billed at full price, setback is the single largest saving available — there is no efficiency to improve, only run time to remove.</p><p>Match the voltage and the pole configuration to the heater circuit, and check the amperage of the heater against the rating of the thermostat. A thermostat sized below the load is the most common cause of a line-voltage stat failing in its first season.</p><ul><li><strong>Brand:</strong> Resideo (Honeywell Home)</li><li><strong>Manufacturer Part #:</strong> TH115-A-240D-B/U</li><li><strong>Type:</strong> Line-voltage thermostat</li><li><strong>Voltage:</strong> 240 V</li><li><strong>Poles:</strong> Double-pole</li><li><strong>Control:</strong> Programmable 7-day</li><li><strong>UPC:</strong> 775264924804</li><li><strong>Category:</strong> Line Voltage Thermostats</li></ul>"
line-volt-7-day-programmable-thermostat-for-electric-heat-hone-th115-a-240s-b-u,UPDATE,"<p>The TH115-A-240S-B is a line-voltage thermostat from Resideo (Honeywell Home) for electric resistance heat — baseboard, convectors, radiant ceiling or panel heaters, wired for 240 V.</p><p>Line voltage is the distinction that matters here. A low-voltage thermostat switches a 24 V control circuit and lets a furnace or boiler do the work; a line-voltage thermostat carries the full heater current itself. They are not interchangeable, and a low-voltage stat wired to a baseboard circuit fails immediately.</p><p>This is a <strong>single-pole</strong> thermostat: it breaks one leg of the supply. One leg stays live at the heater even with the thermostat off, so the circuit breaker is the only true disconnect. Confirm what your installation calls for before substituting a single-pole for a double-pole.</p><p>The 7-day schedule lets the heat drop back when the room is empty and recover before it is used again. On electric resistance heat, where every watt is billed at full price, setback is the single largest saving available — there is no efficiency to improve, only run time to remove.</p><p>Match the voltage and the pole configuration to the heater circuit, and check the amperage of the heater against the rating of the thermostat. A thermostat sized below the load is the most common cause of a line-voltage stat failing in its first season.</p><ul><li><strong>Brand:</strong> Resideo (Honeywell Home)</li><li><strong>Manufacturer Part #:</strong> TH115-A-240S-B/U</li><li><strong>Type:</strong> Line-voltage thermostat</li><li><strong>Voltage:</strong> 240 V</li><li><strong>Poles:</strong> Single-pole</li><li><strong>Control:</strong> Programmable 7-day</li><li><strong>UPC:</strong> 775264924644</li><li><strong>Category:</strong> Line Voltage Thermostats</li></ul>"
line-volt-electric-heating-manual-thermostat,UPDATE,"<p>The TH114-A-120S is a line-voltage thermostat from Resideo (Honeywell Home) for electric resistance heat — baseboard, convectors, radiant ceiling or panel heaters, wired for 120 V.</p><p>Line voltage is the distinction that matters here. A low-voltage thermostat switches a 24 V control circuit and lets a furnace or boiler do the work; a line-voltage thermostat carries the full heater current itself. They are not interchangeable, and a low-voltage stat wired to a baseboard circuit fails immediately.</p><p>This is a <strong>single-pole</strong> thermostat: it breaks one leg of the supply. One leg stays live at the heater even with the thermostat off, so the circuit breaker is the only true disconnect. Confirm what your installation calls for before substituting a single-pole for a double-pole.</p><p>This is a manual thermostat: one setpoint, held until someone changes it. In a room that is occupied on no particular schedule — a workshop, a spare room, a rental — a manual stat is the one that actually gets used, because no one has to reprogram it after a power cut.</p><p>Match the voltage and the pole configuration to the heater circuit, and check the amperage of the heater against the rating of the thermostat. A thermostat sized below the load is the most common cause of a line-voltage stat failing in its first season.</p><ul><li><strong>Brand:</strong> Resideo (Honeywell Home)</li><li><strong>Manufacturer Part #:</strong> TH114-A-120S/U</li><li><strong>Type:</strong> Line-voltage thermostat</li><li><strong>Voltage:</strong> 120 V</li><li><strong>Poles:</strong> Single-pole</li><li><strong>Control:</strong> Manual</li><li><strong>Frequency:</strong> 50/60 Hz</li><li><strong>UPC:</strong> 775264924774</li><li><strong>Category:</strong> Line Voltage Thermostats</li></ul>"
line-volt-electric-manual-thermostat-with-triac,UPDATE,"<p>The TH450 is a line-voltage thermostat from Resideo (Honeywell Home) for electric resistance heat — baseboard, convectors, radiant ceiling or panel heaters.</p><p>Line voltage is the distinction that matters here. A low-voltage thermostat switches a 24 V control circuit and lets a furnace or boiler do the work; a line-voltage thermostat carries the full heater current itself. They are not interchangeable, and a low-voltage stat wired to a baseboard circuit fails immediately.</p><p>Switching is by <strong>TRIAC</strong> rather than by mechanical contacts. A TRIAC has nothing to burn or weld, so it holds a much tighter temperature band than a bimetal stat and it does not develop the contact chatter that makes an old baseboard thermostat click all evening.</p><p>This is a manual thermostat: one setpoint, held until someone changes it. In a room that is occupied on no particular schedule — a workshop, a spare room, a rental — a manual stat is the one that actually gets used, because no one has to reprogram it after a power cut.</p><p>Match the voltage and the pole configuration to the heater circuit, and check the amperage of the heater against the rating of the thermostat. A thermostat sized below the load is the most common cause of a line-voltage stat failing in its first season.</p><ul><li><strong>Brand:</strong> Resideo (Honeywell Home)</li><li><strong>Manufacturer Part #:</strong> TH450/U</li><li><strong>Type:</strong> Line-voltage thermostat</li><li><strong>Control:</strong> Manual</li><li><strong>Switching:</strong> TRIAC</li><li><strong>Category:</strong> Line Voltage Thermostats</li></ul>"
line-volt-manual-thermostat-for-electric-heat,UPDATE,"<p>The TH114-A-240D-B is a line-voltage thermostat from Resideo (Honeywell Home) for electric resistance heat — baseboard, convectors, radiant ceiling or panel heaters, wired for 240 V.</p><p>Line voltage is the distinction that matters here. A low-voltage thermostat switches a 24 V control circuit and lets a furnace or boiler do the work; a line-voltage thermostat carries the full heater current itself. They are not interchangeable, and a low-voltage stat wired to a baseboard circuit fails immediately.</p><p>This is a <strong>double-pole</strong> thermostat: it breaks both legs of the supply, so the heater is fully de-energized when the thermostat is satisfied or turned off. Double-pole is what most jurisdictions require on 240 V baseboard, and it is what makes the heater safe to work on with the thermostat off.</p><p>This is a manual thermostat: one setpoint, held until someone changes it. In a room that is occupied on no particular schedule — a workshop, a spare room, a rental — a manual stat is the one that actually gets used, because no one has to reprogram it after a power cut.</p><p>Rated temperature accuracy is <strong>0.9 °F</strong>. On electric heat that number is felt directly: a stat with a wide swing runs the room warm to avoid running it cold, and the extra degree is paid for every hour.</p><p>Match the voltage and the pole configuration to the heater circuit, and check the amperage of the heater against the rating of the thermostat. A thermostat sized below the load is the most common cause of a line-voltage stat failing in its first season.</p><ul><li><strong>Brand:</strong> Resideo (Honeywell Home)</li><li><strong>Manufacturer Part #:</strong> TH114-A-240D-B/U</li><li><strong>Type:</strong> Line-voltage thermostat</li><li><strong>Voltage:</strong> 240 V</li><li><strong>Poles:</strong> Double-pole</li><li><strong>Control:</strong> Manual</li><li><strong>Accuracy:</strong> 0.9 °F</li><li><strong>UPC:</strong> 775264924781</li><li><strong>Category:</strong> Line Voltage Thermostats</li></ul>"
line-volt-manual-thermostat-with-triac-for-electric-heat,UPDATE,"<p>The TH401 is a line-voltage thermostat from Resideo (Honeywell Home) for electric resistance heat — baseboard, convectors, radiant ceiling or panel heaters.</p><p>Line voltage is the distinction that matters here. A low-voltage thermostat switches a 24 V control circuit and lets a furnace or boiler do the work; a line-voltage thermostat carries the full heater current itself. They are not interchangeable, and a low-voltage stat wired to a baseboard circuit fails immediately.</p><p>Switching is by <strong>TRIAC</strong> rather than by mechanical contacts. A TRIAC has nothing to burn or weld, so it holds a much tighter temperature band than a bimetal stat and it does not develop the contact chatter that makes an old baseboard thermostat click all evening.</p><p>This is a manual thermostat: one setpoint, held until someone changes it. In a room that is occupied on no particular schedule — a workshop, a spare room, a rental — a manual stat is the one that actually gets used, because no one has to reprogram it after a power cut.</p><p>Match the voltage and the pole configuration to the heater circuit, and check the amperage of the heater against the rating of the thermostat. A thermostat sized below the load is the most common cause of a line-voltage stat failing in its first season.</p><ul><li><strong>Brand:</strong> Resideo (Honeywell Home)</li><li><strong>Manufacturer Part #:</strong> TH401/U</li><li><strong>Type:</strong> Line-voltage thermostat</li><li><strong>Control:</strong> Manual</li><li><strong>Switching:</strong> TRIAC</li><li><strong>UPC:</strong> 775264401015</li><li><strong>Category:</strong> Line Voltage Thermostats</li></ul>"
non-programmable-digital-line-volt-thermostat,UPDATE,"<p>The TL7235A1003 is a line-voltage thermostat from Resideo (Honeywell Home) for electric resistance heat — baseboard, convectors, radiant ceiling or panel heaters.</p><p>Line voltage is the distinction that matters here. A low-voltage thermostat switches a 24 V control circuit and lets a furnace or boiler do the work; a line-voltage thermostat carries the full heater current itself. They are not interchangeable, and a low-voltage stat wired to a baseboard circuit fails immediately.</p><p>This is a manual thermostat: one setpoint, held until someone changes it. In a room that is occupied on no particular schedule — a workshop, a spare room, a rental — a manual stat is the one that actually gets used, because no one has to reprogram it after a power cut.</p><p>Match the voltage and the pole configuration to the heater circuit, and check the amperage of the heater against the rating of the thermostat. A thermostat sized below the load is the most common cause of a line-voltage stat failing in its first season.</p><ul><li><strong>Brand:</strong> Resideo (Honeywell Home)</li><li><strong>Manufacturer Part #:</strong> TL7235A1003/U</li><li><strong>Type:</strong> Line-voltage thermostat</li><li><strong>Control:</strong> Manual</li><li><strong>UPC:</strong> 085267262583</li><li><strong>Category:</strong> Line Voltage Thermostats</li></ul>"
replacement-cartridge-for-old-style-v100,UPDATE,"<p>Replacement cartridge for old-style V100 thermostatic radiator valve bodies from Resideo (Honeywell Home), part number CA100A116.</p><p>A thermostatic radiator valve that will not close, or that closes and never reopens, has usually lost the cartridge rather than the head. The cartridge carries the seat and the plug; the head only pushes on it.</p><p>Rebuilding from the cartridge keeps the valve body in the radiator connection. On an old cast-iron system where the union has been painted over three times, that is the difference between a service call and a plumbing job.</p><ul><li><strong>Brand:</strong> Resideo (Honeywell Home)</li><li><strong>Manufacturer Part #:</strong> CA100A116</li><li><strong>Fits:</strong> V100 series valve bodies (old style)</li><li><strong>UPC:</strong> 085267039659</li><li><strong>Category:</strong> Thermostatic Radiator Valve Parts</li></ul>"
single-pole-line-voltage-programmable-thermostat,UPDATE,"<p>The TL8130A1005 is a line-voltage thermostat from Resideo (Honeywell Home) for electric resistance heat — baseboard, convectors, radiant ceiling or panel heaters.</p><p>Line voltage is the distinction that matters here. A low-voltage thermostat switches a 24 V control circuit and lets a furnace or boiler do the work; a line-voltage thermostat carries the full heater current itself. They are not interchangeable, and a low-voltage stat wired to a baseboard circuit fails immediately.</p><p>This is a <strong>single-pole</strong> thermostat: it breaks one leg of the supply. One leg stays live at the heater even with the thermostat off, so the circuit breaker is the only true disconnect. Confirm what your installation calls for before substituting a single-pole for a double-pole.</p><p>The programmable schedule lets the heat drop back when the room is empty and recover before it is used again. On electric resistance heat, where every watt is billed at full price, setback is the single largest saving available — there is no efficiency to improve, only run time to remove.</p><p>Match the voltage and the pole configuration to the heater circuit, and check the amperage of the heater against the rating of the thermostat. A thermostat sized below the load is the most common cause of a line-voltage stat failing in its first season.</p><ul><li><strong>Brand:</strong> Resideo (Honeywell Home)</li><li><strong>Manufacturer Part #:</strong> TL8130A1005/U</li><li><strong>Type:</strong> Line-voltage thermostat</li><li><strong>Poles:</strong> Single-pole</li><li><strong>Control:</strong> Programmable</li><li><strong>UPC:</strong> 085267262644</li><li><strong>Category:</strong> Line Voltage Thermostats</li></ul>"
straight-pattern-1-2-in-high-capacity-valve,UPDATE,"<p>The V110D1000 is a straight-pattern thermostatic radiator valve body from Resideo (Honeywell Home), 1/2 inch, rated 4.6 Cv and built to the high-capacity design.</p><p>A thermostatic radiator valve gives one radiator its own temperature control without any wiring. The head senses room air and opens or closes the valve underneath it, so a south-facing room that runs hot stops taking heat while the rest of the loop keeps running.</p><p>Pattern matters more than it sounds. A <strong>straight</strong> body is chosen to suit how the pipe arrives at the radiator: straight where the supply runs in line with the valve, angle where it turns up out of the floor, horizontal angle where it comes through the wall and has to turn in plan rather than in elevation. Fitting the wrong pattern means re-piping, not re-orienting.</p><p>The 4.6 Cv rating is what sizes the valve to the radiator. Too small and the radiator starves at design temperature; too large and the head loses authority, hunting between too hot and too cold instead of holding a setting.</p><p><strong>What a working TRV takes:</strong> a valve body and a thermostatic head, ordered separately. This listing is the body.</p><p><strong>Thermostatic heads for this valve body</strong></p><ul><li><a href=""/products/thermostat-radiator-actuator-with-remote-sensor-48-79f"">Resideo T100B1035 Thermostat Radiator Actuator With Remote Sensor - 48-79F</a></li><li><a href=""/products/thermostat-radiator-actuator-with-remote-sensor-and-dual-capillary"">Resideo T100C1026 Thermostat Radiator Actuator with Remote Sensor and Dual Capillary</a></li><li><a href=""/products/high-capacity-thermostatic-radiator-actuator"">Resideo T104A1040 High Capacity Thermostatic Radiator Actuator</a></li><li><a href=""/products/high-capacity-thermostatic-radiator-actuator-16-ft"">Resideo T104B1046 High Capacity Thermostatic Radiator Actuator 16 ft</a></li><li><a href=""/products/high-capacity-thermostatic-radiator-actuator-40-mm-diameter"">Resideo T104C1036 High Capacity Thermostatic Radiator Actuator - 40 mm Diameter</a></li></ul><ul><li><strong>Brand:</strong> Resideo (Honeywell Home)</li><li><strong>Manufacturer Part #:</strong> V110D1000/U</li><li><strong>Pattern:</strong> Straight</li><li><strong>Connection size:</strong> 1/2 in</li><li><strong>Cv:</strong> 4.6</li><li><strong>Series:</strong> High Capacity</li><li><strong>Category:</strong> Thermostatic Radiator Valves</li></ul>"
