Handle,Command,Body HTML
pv-supervent-vent-top-replacement-new-style-90-degree,UPDATE,"<p>The PV-020RP is a replacement vent top for the SuperVent air eliminator from Resideo (Honeywell Home).</p><p>The vent top is the part that wears. The float and its seat spend their life wet, and when they finally stop sealing the symptom is a separator that weeps or one that stops venting — not a failure of the body, which is bronze and outlives several tops.</p><p>Replacing the top means the body stays in the pipe. No cutting, no re-soldering, no draining beyond what it takes to get to the vent.</p><p>This is the <strong>New Style 90 Degree</strong> top. SuperVent tops changed design, and the styles are not interchangeable — match the one that comes off the body rather than ordering by size alone.</p><ul><li><strong>Brand:</strong> Resideo (Honeywell Home)</li><li><strong>Manufacturer Part #:</strong> PV-020RP/U</li><li><strong>Type:</strong> Replacement vent top</li><li><strong>Fit:</strong> New Style 90 Degree</li><li><strong>UPC:</strong> 085267298933</li><li><strong>Shipping weight:</strong> 1.0 lb</li><li><strong>Category:</strong> Air Separators</li></ul>"
3-4-in-npt-connection-supervent-air-eliminator,UPDATE,"<p>The PV075 is a SuperVent air eliminator from Resideo (Honeywell Home), 3/4 in female npt connection, 13 Cv.</p><p><strong>Why air has to come out of a hydronic loop.</strong> Fresh fill water carries dissolved air, and heating it drives that air out of solution. What it does next is all bad: it collects at high points and blocks flow, it gasses through the circulator as noise, it puts oxygen against steel where there was none, and it turns a radiator into a cold half-radiator. A system that has to be bled every autumn is a system that is still taking air in somewhere.</p><p>An air eliminator works by slowing the water down. Inside the body the flow spreads out and loses velocity, the bubbles stop being carried along, they rise into the vent chamber, and a float valve lets them out. It runs continuously, with nothing to set and nothing to press.</p><p>Flow capacity is <strong>13 Cv</strong>. Size the separator to the pipe it sits in, not to the boiler — an undersized body throttles the loop, and an oversized one is money spent on brass.</p><p>Threaded NPT connects to anything and comes apart again, which matters on a component that may be serviced.</p><p>Put it where the water is hottest and the pressure lowest — on the supply, close to the boiler outlet. That is where air comes out of solution most readily, and catching it there keeps it from reaching the rest of the system at all.</p><p>Body is bronze, rated to 240 F maximum and 125 psi.</p><ul><li><strong>Brand:</strong> Resideo (Honeywell Home)</li><li><strong>Manufacturer Part #:</strong> PV075/U</li><li><strong>Type:</strong> Air eliminator (air separator)</li><li><strong>Pipe size:</strong> 3/4 in</li><li><strong>Connection:</strong> Female NPT</li><li><strong>Flow capacity:</strong> 13 Cv</li><li><strong>Material:</strong> Bronze</li><li><strong>Maximum temperature:</strong> 240 F</li><li><strong>Maximum pressure:</strong> 125 psi</li><li><strong>Dimensions:</strong> 7.4 in high x 2.7 in wide x 1.9 in deep; Maximum diameter: 1 13/16 in</li><li><strong>Shipping weight:</strong> 1.9 lb</li><li><strong>Category:</strong> Air Separators</li></ul>"
3-4-in-sweat-connection-supervent-air-eliminator,UPDATE,"<p>The PV075S is a SuperVent air eliminator from Resideo (Honeywell Home), 3/4 in sweat connection, 13 Cv.</p><p><strong>Why air has to come out of a hydronic loop.</strong> Fresh fill water carries dissolved air, and heating it drives that air out of solution. What it does next is all bad: it collects at high points and blocks flow, it gasses through the circulator as noise, it puts oxygen against steel where there was none, and it turns a radiator into a cold half-radiator. A system that has to be bled every autumn is a system that is still taking air in somewhere.</p><p>An air eliminator works by slowing the water down. Inside the body the flow spreads out and loses velocity, the bubbles stop being carried along, they rise into the vent chamber, and a float valve lets them out. It runs continuously, with nothing to set and nothing to press.</p><p>Flow capacity is <strong>13 Cv</strong>. Size the separator to the pipe it sits in, not to the boiler — an undersized body throttles the loop, and an oversized one is money spent on brass.</p><p>Sweat joints are soldered. It is the cheapest connection in parts and the one that needs the pipe dry and the flame allowed.</p><p>Put it where the water is hottest and the pressure lowest — on the supply, close to the boiler outlet. That is where air comes out of solution most readily, and catching it there keeps it from reaching the rest of the system at all.</p><p>Body is bronze, rated to 240 F maximum and 125 psi.</p><ul><li><strong>Brand:</strong> Resideo (Honeywell Home)</li><li><strong>Manufacturer Part #:</strong> PV075S/U</li><li><strong>Type:</strong> Air eliminator (air separator)</li><li><strong>Pipe size:</strong> 3/4 in</li><li><strong>Connection:</strong> Sweat</li><li><strong>Flow capacity:</strong> 13 Cv</li><li><strong>Material:</strong> Bronze</li><li><strong>Maximum temperature:</strong> 240 F</li><li><strong>Maximum pressure:</strong> 125 psi</li><li><strong>Dimensions:</strong> 7.4 in high x 2.7 in wide x 1.9 in deep; Maximum diameter: 1 13/16 in</li><li><strong>UPC:</strong> 085267827867</li><li><strong>Shipping weight:</strong> 2.2 lb</li><li><strong>Category:</strong> Air Separators</li></ul>"
1-in-npt-connection-supervent-air-eliminator,UPDATE,"<p>The PV100 is a SuperVent air eliminator from Resideo (Honeywell Home), 1 in female npt connection, 22 Cv.</p><p><strong>Why air has to come out of a hydronic loop.</strong> Fresh fill water carries dissolved air, and heating it drives that air out of solution. What it does next is all bad: it collects at high points and blocks flow, it gasses through the circulator as noise, it puts oxygen against steel where there was none, and it turns a radiator into a cold half-radiator. A system that has to be bled every autumn is a system that is still taking air in somewhere.</p><p>An air eliminator works by slowing the water down. Inside the body the flow spreads out and loses velocity, the bubbles stop being carried along, they rise into the vent chamber, and a float valve lets them out. It runs continuously, with nothing to set and nothing to press.</p><p>Flow capacity is <strong>22 Cv</strong>. Size the separator to the pipe it sits in, not to the boiler — an undersized body throttles the loop, and an oversized one is money spent on brass.</p><p>Threaded NPT connects to anything and comes apart again, which matters on a component that may be serviced.</p><p>Put it where the water is hottest and the pressure lowest — on the supply, close to the boiler outlet. That is where air comes out of solution most readily, and catching it there keeps it from reaching the rest of the system at all.</p><p>Body is bronze, rated to 240 F maximum and 125 psi.</p><ul><li><strong>Brand:</strong> Resideo (Honeywell Home)</li><li><strong>Manufacturer Part #:</strong> PV100/U</li><li><strong>Type:</strong> Air eliminator (air separator)</li><li><strong>Pipe size:</strong> 1 in</li><li><strong>Connection:</strong> Female NPT</li><li><strong>Flow capacity:</strong> 22 Cv</li><li><strong>Material:</strong> Bronze</li><li><strong>Maximum temperature:</strong> 240 F</li><li><strong>Maximum pressure:</strong> 125 psi</li><li><strong>Dimensions:</strong> 8.1 in high x 3.3 in wide x 2.1 in deep; Maximum diameter: 2 3/32 in</li><li><strong>Shipping weight:</strong> 2.0 lb</li><li><strong>Category:</strong> Air Separators</li></ul>"
1-inch-supervent-air-eliminator-with-a-1-inch-propress-connections-and-22-cv-capacity,UPDATE,"<p>The PV100P is a SuperVent air eliminator from Resideo (Honeywell Home), 1 in press connection, 22 cv.</p><p><strong>Why air has to come out of a hydronic loop.</strong> Fresh fill water carries dissolved air, and heating it drives that air out of solution. What it does next is all bad: it collects at high points and blocks flow, it gasses through the circulator as noise, it puts oxygen against steel where there was none, and it turns a radiator into a cold half-radiator. A system that has to be bled every autumn is a system that is still taking air in somewhere.</p><p>An air eliminator works by slowing the water down. Inside the body the flow spreads out and loses velocity, the bubbles stop being carried along, they rise into the vent chamber, and a float valve lets them out. It runs continuously, with nothing to set and nothing to press.</p><p>Flow capacity is <strong>22 cv</strong>. Size the separator to the pipe it sits in, not to the boiler — an undersized body throttles the loop, and an oversized one is money spent on brass.</p><p>Press fittings are made cold, with a tool rather than a torch — which is what gets the job done in a finished basement or anywhere a hot work permit is the long pole.</p><p>Put it where the water is hottest and the pressure lowest — on the supply, close to the boiler outlet. That is where air comes out of solution most readily, and catching it there keeps it from reaching the rest of the system at all.</p><p>Body is bronze, rated to 240 F maximum and 125 psi.</p><ul><li><strong>Brand:</strong> Resideo (Honeywell Home)</li><li><strong>Manufacturer Part #:</strong> PV100P/U</li><li><strong>Type:</strong> Air eliminator (air separator)</li><li><strong>Pipe size:</strong> 1 in</li><li><strong>Connection:</strong> Press</li><li><strong>Flow capacity:</strong> 22 cv</li><li><strong>Material:</strong> Bronze</li><li><strong>Maximum temperature:</strong> 240 F</li><li><strong>Maximum pressure:</strong> 125 psi</li><li><strong>Dimensions:</strong> 8.1 in high x 6.4 in wide x 2.1 in deep</li><li><strong>UPC:</strong> 194159005631</li><li><strong>Category:</strong> Air Separators</li></ul>"
1-in-sweat-connection-supervent-air-eliminator,UPDATE,"<p>The PV100S is a SuperVent air eliminator from Resideo (Honeywell Home), 1 in sweat connection, 22 Cv.</p><p><strong>Why air has to come out of a hydronic loop.</strong> Fresh fill water carries dissolved air, and heating it drives that air out of solution. What it does next is all bad: it collects at high points and blocks flow, it gasses through the circulator as noise, it puts oxygen against steel where there was none, and it turns a radiator into a cold half-radiator. A system that has to be bled every autumn is a system that is still taking air in somewhere.</p><p>An air eliminator works by slowing the water down. Inside the body the flow spreads out and loses velocity, the bubbles stop being carried along, they rise into the vent chamber, and a float valve lets them out. It runs continuously, with nothing to set and nothing to press.</p><p>Flow capacity is <strong>22 Cv</strong>. Size the separator to the pipe it sits in, not to the boiler — an undersized body throttles the loop, and an oversized one is money spent on brass.</p><p>Sweat joints are soldered. It is the cheapest connection in parts and the one that needs the pipe dry and the flame allowed.</p><p>Put it where the water is hottest and the pressure lowest — on the supply, close to the boiler outlet. That is where air comes out of solution most readily, and catching it there keeps it from reaching the rest of the system at all.</p><p>Body is bronze, rated to 240 F maximum and 125 psi.</p><ul><li><strong>Brand:</strong> Resideo (Honeywell Home)</li><li><strong>Manufacturer Part #:</strong> PV100S/U</li><li><strong>Type:</strong> Air eliminator (air separator)</li><li><strong>Pipe size:</strong> 1 in</li><li><strong>Connection:</strong> Sweat</li><li><strong>Flow capacity:</strong> 22 Cv</li><li><strong>Material:</strong> Bronze</li><li><strong>Maximum temperature:</strong> 240 F</li><li><strong>Maximum pressure:</strong> 125 psi</li><li><strong>Dimensions:</strong> 8.1 in high x 3.3 in wide x 2.1 in deep; Maximum diameter: 2 3/32 in</li><li><strong>UPC:</strong> 085267827911</li><li><strong>Shipping weight:</strong> 2.5 lb</li><li><strong>Category:</strong> Air Separators</li></ul>"
1-1-4-in-npt-connection-supervent-air-eliminator,UPDATE,"<p>The PV125 is a SuperVent air eliminator from Resideo (Honeywell Home), 1 1/4 in female npt connection, 38 Cv.</p><p><strong>Why air has to come out of a hydronic loop.</strong> Fresh fill water carries dissolved air, and heating it drives that air out of solution. What it does next is all bad: it collects at high points and blocks flow, it gasses through the circulator as noise, it puts oxygen against steel where there was none, and it turns a radiator into a cold half-radiator. A system that has to be bled every autumn is a system that is still taking air in somewhere.</p><p>An air eliminator works by slowing the water down. Inside the body the flow spreads out and loses velocity, the bubbles stop being carried along, they rise into the vent chamber, and a float valve lets them out. It runs continuously, with nothing to set and nothing to press.</p><p>Flow capacity is <strong>38 Cv</strong>. Size the separator to the pipe it sits in, not to the boiler — an undersized body throttles the loop, and an oversized one is money spent on brass.</p><p>Threaded NPT connects to anything and comes apart again, which matters on a component that may be serviced.</p><p>Put it where the water is hottest and the pressure lowest — on the supply, close to the boiler outlet. That is where air comes out of solution most readily, and catching it there keeps it from reaching the rest of the system at all.</p><p>Body is bronze, rated to 240 F maximum and 125 psi.</p><ul><li><strong>Brand:</strong> Resideo (Honeywell Home)</li><li><strong>Manufacturer Part #:</strong> PV125/U</li><li><strong>Type:</strong> Air eliminator (air separator)</li><li><strong>Pipe size:</strong> 1 1/4 in</li><li><strong>Connection:</strong> Female NPT</li><li><strong>Flow capacity:</strong> 38 Cv</li><li><strong>Material:</strong> Bronze</li><li><strong>Maximum temperature:</strong> 240 F</li><li><strong>Maximum pressure:</strong> 125 psi</li><li><strong>Dimensions:</strong> 8.4 in high x 3.7 in wide x 2.5 in deep; Maximum diameter: 2 1/2 in</li><li><strong>UPC:</strong> 085267827928</li><li><strong>Shipping weight:</strong> 3.6 lb</li><li><strong>Category:</strong> Air Separators</li></ul>"
1-1-4-in-supervent-air-eliminator-with-a-1-in-pro-press-connection,UPDATE,"<p>The PV125P is a SuperVent air eliminator from Resideo (Honeywell Home), 1 1/4 in press connection, 38 cv.</p><p><strong>Why air has to come out of a hydronic loop.</strong> Fresh fill water carries dissolved air, and heating it drives that air out of solution. What it does next is all bad: it collects at high points and blocks flow, it gasses through the circulator as noise, it puts oxygen against steel where there was none, and it turns a radiator into a cold half-radiator. A system that has to be bled every autumn is a system that is still taking air in somewhere.</p><p>An air eliminator works by slowing the water down. Inside the body the flow spreads out and loses velocity, the bubbles stop being carried along, they rise into the vent chamber, and a float valve lets them out. It runs continuously, with nothing to set and nothing to press.</p><p>Flow capacity is <strong>38 cv</strong>. Size the separator to the pipe it sits in, not to the boiler — an undersized body throttles the loop, and an oversized one is money spent on brass.</p><p>Press fittings are made cold, with a tool rather than a torch — which is what gets the job done in a finished basement or anywhere a hot work permit is the long pole.</p><p>Put it where the water is hottest and the pressure lowest — on the supply, close to the boiler outlet. That is where air comes out of solution most readily, and catching it there keeps it from reaching the rest of the system at all.</p><p>Body is bronze, rated to 240 F maximum and 125 psi.</p><ul><li><strong>Brand:</strong> Resideo (Honeywell Home)</li><li><strong>Manufacturer Part #:</strong> PV125P/U</li><li><strong>Type:</strong> Air eliminator (air separator)</li><li><strong>Pipe size:</strong> 1 1/4 in</li><li><strong>Connection:</strong> Press</li><li><strong>Flow capacity:</strong> 38 cv</li><li><strong>Material:</strong> Bronze</li><li><strong>Maximum temperature:</strong> 240 F</li><li><strong>Maximum pressure:</strong> 125 psi</li><li><strong>Dimensions:</strong> 8.4 in high x 4.4 in wide x 2.5 in deep</li><li><strong>UPC:</strong> 194159005648</li><li><strong>Category:</strong> Air Separators</li></ul>"
1-1-4-supervent-air-eliminator-sweat,UPDATE,"<p>The PV125S is a SuperVent air eliminator from Resideo (Honeywell Home), 1 1/4 in sweat connection, 38 Cv.</p><p><strong>Why air has to come out of a hydronic loop.</strong> Fresh fill water carries dissolved air, and heating it drives that air out of solution. What it does next is all bad: it collects at high points and blocks flow, it gasses through the circulator as noise, it puts oxygen against steel where there was none, and it turns a radiator into a cold half-radiator. A system that has to be bled every autumn is a system that is still taking air in somewhere.</p><p>An air eliminator works by slowing the water down. Inside the body the flow spreads out and loses velocity, the bubbles stop being carried along, they rise into the vent chamber, and a float valve lets them out. It runs continuously, with nothing to set and nothing to press.</p><p>Flow capacity is <strong>38 Cv</strong>. Size the separator to the pipe it sits in, not to the boiler — an undersized body throttles the loop, and an oversized one is money spent on brass.</p><p>Sweat joints are soldered. It is the cheapest connection in parts and the one that needs the pipe dry and the flame allowed.</p><p>Put it where the water is hottest and the pressure lowest — on the supply, close to the boiler outlet. That is where air comes out of solution most readily, and catching it there keeps it from reaching the rest of the system at all.</p><p>Body is bronze, rated to 240 F maximum and 125 psi.</p><ul><li><strong>Brand:</strong> Resideo (Honeywell Home)</li><li><strong>Manufacturer Part #:</strong> PV125S/U</li><li><strong>Type:</strong> Air eliminator (air separator)</li><li><strong>Pipe size:</strong> 1 1/4 in</li><li><strong>Connection:</strong> Sweat</li><li><strong>Flow capacity:</strong> 38 Cv</li><li><strong>Material:</strong> Bronze</li><li><strong>Maximum temperature:</strong> 240 F</li><li><strong>Maximum pressure:</strong> 125 psi</li><li><strong>Dimensions:</strong> 8.4 in high x 3.7 in wide x 2.5 in deep; Maximum diameter: 2 1/2 in</li><li><strong>Shipping weight:</strong> 6.0 lb</li><li><strong>Category:</strong> Air Separators</li></ul>"
1-1-2-in-npt-connection-supervent-air-eliminator,UPDATE,"<p>The PV150 is a SuperVent air eliminator from Resideo (Honeywell Home), 1 1/2 in female npt connection, 50 Cv.</p><p><strong>Why air has to come out of a hydronic loop.</strong> Fresh fill water carries dissolved air, and heating it drives that air out of solution. What it does next is all bad: it collects at high points and blocks flow, it gasses through the circulator as noise, it puts oxygen against steel where there was none, and it turns a radiator into a cold half-radiator. A system that has to be bled every autumn is a system that is still taking air in somewhere.</p><p>An air eliminator works by slowing the water down. Inside the body the flow spreads out and loses velocity, the bubbles stop being carried along, they rise into the vent chamber, and a float valve lets them out. It runs continuously, with nothing to set and nothing to press.</p><p>Flow capacity is <strong>50 Cv</strong>. Size the separator to the pipe it sits in, not to the boiler — an undersized body throttles the loop, and an oversized one is money spent on brass.</p><p>Threaded NPT connects to anything and comes apart again, which matters on a component that may be serviced.</p><p>Put it where the water is hottest and the pressure lowest — on the supply, close to the boiler outlet. That is where air comes out of solution most readily, and catching it there keeps it from reaching the rest of the system at all.</p><p>Body is bronze, rated to 240 F maximum and 125 psi.</p><ul><li><strong>Brand:</strong> Resideo (Honeywell Home)</li><li><strong>Manufacturer Part #:</strong> PV150/U</li><li><strong>Type:</strong> Air eliminator (air separator)</li><li><strong>Pipe size:</strong> 1 1/2 in</li><li><strong>Connection:</strong> Female NPT</li><li><strong>Flow capacity:</strong> 50 Cv</li><li><strong>Material:</strong> Bronze</li><li><strong>Maximum temperature:</strong> 240 F</li><li><strong>Maximum pressure:</strong> 125 psi</li><li><strong>Dimensions:</strong> 9.7 in high x 4.3 in wide x 3.1 in deep; Maximum diameter: 3 3/32 in</li><li><strong>Shipping weight:</strong> 5.2 lb</li><li><strong>Category:</strong> Air Separators</li></ul>"
1-1-2-press-supervent-air-eliminator,UPDATE,"<p>The PV150P is a SuperVent air eliminator from Resideo (Honeywell Home), 1 1/2 in press connection, 50 Cv.</p><p><strong>Why air has to come out of a hydronic loop.</strong> Fresh fill water carries dissolved air, and heating it drives that air out of solution. What it does next is all bad: it collects at high points and blocks flow, it gasses through the circulator as noise, it puts oxygen against steel where there was none, and it turns a radiator into a cold half-radiator. A system that has to be bled every autumn is a system that is still taking air in somewhere.</p><p>An air eliminator works by slowing the water down. Inside the body the flow spreads out and loses velocity, the bubbles stop being carried along, they rise into the vent chamber, and a float valve lets them out. It runs continuously, with nothing to set and nothing to press.</p><p>Flow capacity is <strong>50 Cv</strong>. Size the separator to the pipe it sits in, not to the boiler — an undersized body throttles the loop, and an oversized one is money spent on brass.</p><p>Press fittings are made cold, with a tool rather than a torch — which is what gets the job done in a finished basement or anywhere a hot work permit is the long pole.</p><p>Put it where the water is hottest and the pressure lowest — on the supply, close to the boiler outlet. That is where air comes out of solution most readily, and catching it there keeps it from reaching the rest of the system at all.</p><p>Body is bronze, rated to 240 F maximum and 125 psi.</p><ul><li><strong>Brand:</strong> Resideo (Honeywell Home)</li><li><strong>Manufacturer Part #:</strong> PV150P/U</li><li><strong>Type:</strong> Air eliminator (air separator)</li><li><strong>Pipe size:</strong> 1 1/2 in</li><li><strong>Connection:</strong> Press</li><li><strong>Flow capacity:</strong> 50 Cv</li><li><strong>Material:</strong> Bronze</li><li><strong>Maximum temperature:</strong> 240 F</li><li><strong>Maximum pressure:</strong> 125 psi</li><li><strong>Dimensions:</strong> 9.6 in high x 8.3 in wide x 2.9 in deep; Maximum diameter: 2 7/8 in</li><li><strong>Category:</strong> Air Separators</li></ul>"
service-check-valve,UPDATE,"<p>The SCV-050 is a service check valve from Resideo (Honeywell Home), 1/2 in.</p><p>A service check valve sits between the fill assembly and the boiler and lets water go one way. That keeps boiler water — which carries whatever inhibitor and whatever sediment the system has picked up — from backing into the fill line when system pressure exceeds supply pressure.</p><p>It also lets the fill assembly be isolated and serviced without draining the system back through it.</p><ul><li><strong>Brand:</strong> Resideo (Honeywell Home)</li><li><strong>Manufacturer Part #:</strong> SCV-050/U</li><li><strong>Type:</strong> Service check valve</li><li><strong>Connection:</strong> Inlet FNPT, Outlet MNPT</li><li><strong>Connection size:</strong> 1/2 in</li><li><strong>Maximum temperature:</strong> 240 F</li><li><strong>Maximum pressure:</strong> 100 psi</li><li><strong>UPC:</strong> 085267298957</li><li><strong>Shipping weight:</strong> 0.2 lb</li><li><strong>Category:</strong> Boiler Fill Valves</li></ul>"
tk30-boiler-trim-kit-with-1-press-supervent-press-nk300s-combo,UPDATE,"<p>The TK30PV100PNKP is a TK30 boiler trim kit from Resideo (Honeywell Home) — 4.4 gal expansion tank.</p><p>A boiler needs the same four things at every installation: somewhere for the water to go when it expands, somewhere for the air to go, a way to fill, and a check so the fill cannot run backwards. A trim kit is those four parts matched to each other and bought once, instead of four line items that turn out not to thread together.</p><p><strong>The expansion tank is the one that gets sized wrong.</strong> Water expands about 4% between cold fill and operating temperature, and it is not compressible — without somewhere to go, that expansion becomes pressure, and the relief valve becomes the expansion tank. A relief valve that weeps every afternoon is almost always a tank that is too small, waterlogged or set to the wrong precharge.</p><p>This kit carries a <strong>4.4 gal</strong> tank with <strong>2.5 gal</strong> of acceptance volume — acceptance being the part that matters, since it is how much expanded water the tank can actually take before pressure starts to climb.</p><p>The kit is built around TK300-30, PV100P, NK300S-100UP.</p><p>Press fittings are made cold, with a tool rather than a torch — which is what gets the job done in a finished basement or anywhere a hot work permit is the long pole.</p><p>Set the tank precharge to the system cold fill pressure before the tank goes on the line. A tank charged at the factory default on a system filled to something else is a tank working at part of its capacity from day one.</p><p>We stock these kit parts individually too: <a href=""/products/1-inch-supervent-air-eliminator-with-a-1-inch-propress-connections-and-22-cv-capacity"">PV100P</a>, <a href=""/products/combination-boiler-feed-valve-with-union-press-fitting-connections"">NK300S-100UP</a>.</p><ul><li><strong>Brand:</strong> Resideo (Honeywell Home)</li><li><strong>Manufacturer Part #:</strong> TK30PV100PNKP/U</li><li><strong>Type:</strong> TK30 boiler trim kit</li><li><strong>Includes:</strong> TK300-30, PV100P, NK300S-100UP</li><li><strong>Tank volume:</strong> 4.4 gal</li><li><strong>Acceptance volume:</strong> 2.5 gal</li><li><strong>Tank diameter:</strong> 11 in</li><li><strong>Tank height:</strong> 15 1/2 in</li><li><strong>Connections:</strong> Tank: Male NPT; SuperVent: Press; Combo Valve: Press</li><li><strong>Connection sizes:</strong> SuperVent: 1 in; Tank: 1/2 in</li><li><strong>Maximum temperature:</strong> 240 F</li><li><strong>Maximum pressure:</strong> 100 psi</li><li><strong>UPC:</strong> 194159005655</li><li><strong>Category:</strong> Boiler Trim Kits</li></ul>"
tk30-boiler-trim-kit-with-1-sweat-supervent-fm911-combo,UPDATE,"<p>The TK30PV100SFM is a TK30 boiler trim kit from Resideo (Honeywell Home) — 4.4 gal expansion tank.</p><p>A boiler needs the same four things at every installation: somewhere for the water to go when it expands, somewhere for the air to go, a way to fill, and a check so the fill cannot run backwards. A trim kit is those four parts matched to each other and bought once, instead of four line items that turn out not to thread together.</p><p><strong>The expansion tank is the one that gets sized wrong.</strong> Water expands about 4% between cold fill and operating temperature, and it is not compressible — without somewhere to go, that expansion becomes pressure, and the relief valve becomes the expansion tank. A relief valve that weeps every afternoon is almost always a tank that is too small, waterlogged or set to the wrong precharge.</p><p>This kit carries a <strong>4.4 gal</strong> tank with <strong>2.5 gal</strong> of acceptance volume — acceptance being the part that matters, since it is how much expanded water the tank can actually take before pressure starts to climb.</p><p>The kit is built around TK300-30, PV100S, SCV-050, FM911.</p><p>Sweat joints are soldered. It is the cheapest connection in parts and the one that needs the pipe dry and the flame allowed.</p><p>Set the tank precharge to the system cold fill pressure before the tank goes on the line. A tank charged at the factory default on a system filled to something else is a tank working at part of its capacity from day one.</p><p>We stock these kit parts individually too: <a href=""/products/1-in-sweat-connection-supervent-air-eliminator"">PV100S</a>, <a href=""/products/service-check-valve"">SCV-050</a>.</p><ul><li><strong>Brand:</strong> Resideo (Honeywell Home)</li><li><strong>Manufacturer Part #:</strong> TK30PV100SFM/U</li><li><strong>Type:</strong> TK30 boiler trim kit</li><li><strong>Includes:</strong> TK300-30, PV100S, SCV-050, FM911</li><li><strong>Tank volume:</strong> 4.4 gal</li><li><strong>Acceptance volume:</strong> 2.5 gal</li><li><strong>Tank diameter:</strong> 11 in</li><li><strong>Tank height:</strong> 15 1/2 in</li><li><strong>Connections:</strong> Tank: Male NPT; SuperVent: Sweat</li><li><strong>Connection sizes:</strong> SuperVent: 1 in; Tank: 1/2 in</li><li><strong>Maximum temperature:</strong> 240 F</li><li><strong>Maximum pressure:</strong> 100 psi</li><li><strong>Category:</strong> Boiler Trim Kits</li></ul>"
tk30-boiler-trim-kit-with-1-sweat-supervent-nk300s-combo,UPDATE,"<p>The TK30PV100SNK is a TK30 boiler trim kit from Resideo (Honeywell Home) — 4.4 gal expansion tank.</p><p>A boiler needs the same four things at every installation: somewhere for the water to go when it expands, somewhere for the air to go, a way to fill, and a check so the fill cannot run backwards. A trim kit is those four parts matched to each other and bought once, instead of four line items that turn out not to thread together.</p><p><strong>The expansion tank is the one that gets sized wrong.</strong> Water expands about 4% between cold fill and operating temperature, and it is not compressible — without somewhere to go, that expansion becomes pressure, and the relief valve becomes the expansion tank. A relief valve that weeps every afternoon is almost always a tank that is too small, waterlogged or set to the wrong precharge.</p><p>This kit carries a <strong>4.4 gal</strong> tank with <strong>2.5 gal</strong> of acceptance volume — acceptance being the part that matters, since it is how much expanded water the tank can actually take before pressure starts to climb.</p><p>The kit is built around TK300-30, PV100S, SCV-050, NK300S-100.</p><p>Sweat joints are soldered. It is the cheapest connection in parts and the one that needs the pipe dry and the flame allowed.</p><p>Set the tank precharge to the system cold fill pressure before the tank goes on the line. A tank charged at the factory default on a system filled to something else is a tank working at part of its capacity from day one.</p><p>We stock these kit parts individually too: <a href=""/products/1-in-sweat-connection-supervent-air-eliminator"">PV100S</a>, <a href=""/products/service-check-valve"">SCV-050</a>, <a href=""/products/combination-boiler-feed-valve-with-sweat-and-threaded-connections"">NK300S-100</a>.</p><ul><li><strong>Brand:</strong> Resideo (Honeywell Home)</li><li><strong>Manufacturer Part #:</strong> TK30PV100SNK/U</li><li><strong>Type:</strong> TK30 boiler trim kit</li><li><strong>Includes:</strong> TK300-30, PV100S, SCV-050, NK300S-100</li><li><strong>Tank volume:</strong> 4.4 gal</li><li><strong>Acceptance volume:</strong> 2.5 gal</li><li><strong>Tank diameter:</strong> 11 in</li><li><strong>Tank height:</strong> 15 1/2 in</li><li><strong>Connections:</strong> Tank: Male NPT; SuperVent: Sweat</li><li><strong>Connection sizes:</strong> SuperVent: 1 in; Tank: 1/2 in</li><li><strong>Maximum temperature:</strong> 180 F</li><li><strong>Maximum pressure:</strong> 100 psi</li><li><strong>UPC:</strong> 085267561013</li><li><strong>Category:</strong> Boiler Trim Kits</li></ul>"
