Handle,Command,Body HTML
1-2-in-npt-mixing-valve-lf-c,UPDATE,"<p>The AM100C-1LF is a lead-free thermostatic mixing valve from Resideo (Honeywell Home), 1/2 inch, NPT connection.</p><p>A mixing valve solves a problem that has no other answer: a water heater has to be kept hot enough to suppress bacterial growth in the tank, and that temperature is too hot to deliver to a tap. The valve blends stored hot water with cold on its way out, so the tank stays hot and the fixture does not.</p><p>Beyond safety, tempering buys capacity. A tank held hot and blended down delivers considerably more usable hot water than the same tank set to delivery temperature, because each gallon drawn is stretched with cold.</p><p><strong>Lead free</strong> construction, as required for potable water in the United States.</p><p>Set the outlet temperature with a thermometer at the fixture, not by the dial alone, and re-check it after the system has settled. Inlet conditions move the mix, and a valve set on a cold line reads differently once the loop is up to temperature.</p><ul><li><strong>Brand:</strong> Resideo (Honeywell Home)</li><li><strong>Manufacturer Part #:</strong> AM100C-1LF/U</li><li><strong>Type:</strong> Thermostatic mixing valve</li><li><strong>Size:</strong> 1/2 in</li><li><strong>Connection:</strong> NPT</li><li><strong>Lead free:</strong> Yes</li><li><strong>Shipping weight:</strong> 7.2 lb</li><li><strong>Category:</strong> Mixing Valves</li></ul>"
1-2-in-npt-mixing-valve-lf-std,UPDATE,"<p>The AM100-1LF is a lead-free thermostatic mixing valve from Resideo (Honeywell Home), 1/2 inch, NPT connection.</p><p>A mixing valve solves a problem that has no other answer: a water heater has to be kept hot enough to suppress bacterial growth in the tank, and that temperature is too hot to deliver to a tap. The valve blends stored hot water with cold on its way out, so the tank stays hot and the fixture does not.</p><p>Beyond safety, tempering buys capacity. A tank held hot and blended down delivers considerably more usable hot water than the same tank set to delivery temperature, because each gallon drawn is stretched with cold.</p><p><strong>Lead free</strong> construction, as required for potable water in the United States.</p><p>Set the outlet temperature with a thermometer at the fixture, not by the dial alone, and re-check it after the system has settled. Inlet conditions move the mix, and a valve set on a cold line reads differently once the loop is up to temperature.</p><ul><li><strong>Brand:</strong> Resideo (Honeywell Home)</li><li><strong>Manufacturer Part #:</strong> AM100-1LF/U</li><li><strong>Type:</strong> Thermostatic mixing valve</li><li><strong>Size:</strong> 1/2 in</li><li><strong>Connection:</strong> NPT</li><li><strong>Lead free:</strong> Yes</li><li><strong>UPC:</strong> 085267337526</li><li><strong>Shipping weight:</strong> 1.9 lb</li><li><strong>Category:</strong> Mixing Valves</li></ul>"
1-2-in-union-npt-lf-mixing-valve-std,UPDATE,"<p>The AM100-UT-1LF is a lead-free thermostatic mixing valve from Resideo (Honeywell Home), 1/2 inch, NPT connection.</p><p>A mixing valve solves a problem that has no other answer: a water heater has to be kept hot enough to suppress bacterial growth in the tank, and that temperature is too hot to deliver to a tap. The valve blends stored hot water with cold on its way out, so the tank stays hot and the fixture does not.</p><p>Beyond safety, tempering buys capacity. A tank held hot and blended down delivers considerably more usable hot water than the same tank set to delivery temperature, because each gallon drawn is stretched with cold.</p><p><strong>Lead free</strong> construction, as required for potable water in the United States.</p><p>Set the outlet temperature with a thermometer at the fixture, not by the dial alone, and re-check it after the system has settled. Inlet conditions move the mix, and a valve set on a cold line reads differently once the loop is up to temperature.</p><ul><li><strong>Brand:</strong> Resideo (Honeywell Home)</li><li><strong>Manufacturer Part #:</strong> AM100-UT-1LF/U</li><li><strong>Type:</strong> Thermostatic mixing valve</li><li><strong>Size:</strong> 1/2 in</li><li><strong>Connection:</strong> NPT</li><li><strong>Lead free:</strong> Yes</li><li><strong>UPC:</strong> 085267337700</li><li><strong>Category:</strong> Mixing Valves</li></ul>"
1-2-in-union-npt-mixing-valve-lf-1070,UPDATE,"<p>The AM100C1070-UT-1LF is a lead-free thermostatic mixing valve from Resideo (Honeywell Home), 1/2 inch, NPT connection.</p><p>A mixing valve solves a problem that has no other answer: a water heater has to be kept hot enough to suppress bacterial growth in the tank, and that temperature is too hot to deliver to a tap. The valve blends stored hot water with cold on its way out, so the tank stays hot and the fixture does not.</p><p>Beyond safety, tempering buys capacity. A tank held hot and blended down delivers considerably more usable hot water than the same tank set to delivery temperature, because each gallon drawn is stretched with cold.</p><p>The <strong>1070</strong> designation marks the point-of-use range, intended for tempering at or near the fixture rather than at the heater. Confirm the listed standard against what your jurisdiction requires for the application — point-of-use and whole-house tempering are held to different listings.</p><p><strong>Lead free</strong> construction, as required for potable water in the United States.</p><p>Set the outlet temperature with a thermometer at the fixture, not by the dial alone, and re-check it after the system has settled. Inlet conditions move the mix, and a valve set on a cold line reads differently once the loop is up to temperature.</p><ul><li><strong>Brand:</strong> Resideo (Honeywell Home)</li><li><strong>Manufacturer Part #:</strong> AM100C1070-UT-1LF</li><li><strong>Type:</strong> Thermostatic mixing valve</li><li><strong>Size:</strong> 1/2 in</li><li><strong>Connection:</strong> NPT</li><li><strong>Series:</strong> 1070 point-of-use</li><li><strong>Lead free:</strong> Yes</li><li><strong>UPC:</strong> 085267337595</li><li><strong>Shipping weight:</strong> 1.5 lb</li><li><strong>Category:</strong> Mixing Valves</li></ul>"
1-2-in-union-pex-mixing-valve-lf-std,UPDATE,"<p>The AM100-UPEX-1LF is a lead-free thermostatic mixing valve from Resideo (Honeywell Home), 1/2 inch, PEX connection.</p><p>A mixing valve solves a problem that has no other answer: a water heater has to be kept hot enough to suppress bacterial growth in the tank, and that temperature is too hot to deliver to a tap. The valve blends stored hot water with cold on its way out, so the tank stays hot and the fixture does not.</p><p>Beyond safety, tempering buys capacity. A tank held hot and blended down delivers considerably more usable hot water than the same tank set to delivery temperature, because each gallon drawn is stretched with cold.</p><p>Union PEX ends land straight on PEX tubing.</p><p><strong>Lead free</strong> construction, as required for potable water in the United States.</p><p>Set the outlet temperature with a thermometer at the fixture, not by the dial alone, and re-check it after the system has settled. Inlet conditions move the mix, and a valve set on a cold line reads differently once the loop is up to temperature.</p><ul><li><strong>Brand:</strong> Resideo (Honeywell Home)</li><li><strong>Manufacturer Part #:</strong> AM100-UPEX-1LF/U</li><li><strong>Type:</strong> Thermostatic mixing valve</li><li><strong>Size:</strong> 1/2 in</li><li><strong>Connection:</strong> PEX</li><li><strong>Lead free:</strong> Yes</li><li><strong>UPC:</strong> 085267337687</li><li><strong>Category:</strong> Mixing Valves</li></ul>"
1-2-in-union-propress-mixing-valve-lf-std,UPDATE,"<p>The AM100-UP-1LF is a lead-free thermostatic mixing valve from Resideo (Honeywell Home), 1/2 inch, ProPress connection.</p><p>A mixing valve solves a problem that has no other answer: a water heater has to be kept hot enough to suppress bacterial growth in the tank, and that temperature is too hot to deliver to a tap. The valve blends stored hot water with cold on its way out, so the tank stays hot and the fixture does not.</p><p>Beyond safety, tempering buys capacity. A tank held hot and blended down delivers considerably more usable hot water than the same tank set to delivery temperature, because each gallon drawn is stretched with cold.</p><p>Union ProPress ends are pressed rather than soldered, and the unions mean the valve body still comes out without touching the pipe.</p><p><strong>Lead free</strong> construction, as required for potable water in the United States.</p><p>Set the outlet temperature with a thermometer at the fixture, not by the dial alone, and re-check it after the system has settled. Inlet conditions move the mix, and a valve set on a cold line reads differently once the loop is up to temperature.</p><ul><li><strong>Brand:</strong> Resideo (Honeywell Home)</li><li><strong>Manufacturer Part #:</strong> AM100-UP-1LF/U</li><li><strong>Type:</strong> Thermostatic mixing valve</li><li><strong>Size:</strong> 1/2 in</li><li><strong>Connection:</strong> ProPress</li><li><strong>Lead free:</strong> Yes</li><li><strong>UPC:</strong> 085267742887</li><li><strong>Category:</strong> Mixing Valves</li></ul>"
1-2-in-union-push-connect-mixing-valve-lf-1070,UPDATE,"<p>The AM100C1070-SB-1LF is a lead-free thermostatic mixing valve from Resideo (Honeywell Home), 1/2 inch, push-connect connection.</p><p>A mixing valve solves a problem that has no other answer: a water heater has to be kept hot enough to suppress bacterial growth in the tank, and that temperature is too hot to deliver to a tap. The valve blends stored hot water with cold on its way out, so the tank stays hot and the fixture does not.</p><p>Beyond safety, tempering buys capacity. A tank held hot and blended down delivers considerably more usable hot water than the same tank set to delivery temperature, because each gallon drawn is stretched with cold.</p><p>The <strong>1070</strong> designation marks the point-of-use range, intended for tempering at or near the fixture rather than at the heater. Confirm the listed standard against what your jurisdiction requires for the application — point-of-use and whole-house tempering are held to different listings.</p><p>Push-connect ends join by hand to copper, PEX or CPVC — no heat, no tools.</p><p><strong>Lead free</strong> construction, as required for potable water in the United States.</p><p>Set the outlet temperature with a thermometer at the fixture, not by the dial alone, and re-check it after the system has settled. Inlet conditions move the mix, and a valve set on a cold line reads differently once the loop is up to temperature.</p><ul><li><strong>Brand:</strong> Resideo (Honeywell Home)</li><li><strong>Manufacturer Part #:</strong> AM100C1070-SB-1LF</li><li><strong>Type:</strong> Thermostatic mixing valve</li><li><strong>Size:</strong> 1/2 in</li><li><strong>Connection:</strong> push-connect</li><li><strong>Series:</strong> 1070 point-of-use</li><li><strong>Lead free:</strong> Yes</li><li><strong>UPC:</strong> 085267587334</li><li><strong>Category:</strong> Mixing Valves</li></ul>"
1-2-in-union-sweat-mixing-valve-lf-1070,UPDATE,"<p>The AM100C1070-US-1LF is a lead-free thermostatic mixing valve from Resideo (Honeywell Home), 1/2 inch, sweat connection.</p><p>A mixing valve solves a problem that has no other answer: a water heater has to be kept hot enough to suppress bacterial growth in the tank, and that temperature is too hot to deliver to a tap. The valve blends stored hot water with cold on its way out, so the tank stays hot and the fixture does not.</p><p>Beyond safety, tempering buys capacity. A tank held hot and blended down delivers considerably more usable hot water than the same tank set to delivery temperature, because each gallon drawn is stretched with cold.</p><p>The <strong>1070</strong> designation marks the point-of-use range, intended for tempering at or near the fixture rather than at the heater. Confirm the listed standard against what your jurisdiction requires for the application — point-of-use and whole-house tempering are held to different listings.</p><p>Union sweat ends solder to copper, with the union keeping the valve serviceable afterwards.</p><p><strong>Lead free</strong> construction, as required for potable water in the United States.</p><p>Set the outlet temperature with a thermometer at the fixture, not by the dial alone, and re-check it after the system has settled. Inlet conditions move the mix, and a valve set on a cold line reads differently once the loop is up to temperature.</p><ul><li><strong>Brand:</strong> Resideo (Honeywell Home)</li><li><strong>Manufacturer Part #:</strong> AM100C1070-US-1LF</li><li><strong>Type:</strong> Thermostatic mixing valve</li><li><strong>Size:</strong> 1/2 in</li><li><strong>Connection:</strong> sweat</li><li><strong>Series:</strong> 1070 point-of-use</li><li><strong>Lead free:</strong> Yes</li><li><strong>UPC:</strong> 085267337571</li><li><strong>Shipping weight:</strong> 1.5 lb</li><li><strong>Category:</strong> Mixing Valves</li></ul>"
1-2-in-union-sweat-mixing-valve-lf-std,UPDATE,"<p>The AM100-US-1LF is a lead-free thermostatic mixing valve from Resideo (Honeywell Home), 1/2 inch, sweat connection.</p><p>A mixing valve solves a problem that has no other answer: a water heater has to be kept hot enough to suppress bacterial growth in the tank, and that temperature is too hot to deliver to a tap. The valve blends stored hot water with cold on its way out, so the tank stays hot and the fixture does not.</p><p>Beyond safety, tempering buys capacity. A tank held hot and blended down delivers considerably more usable hot water than the same tank set to delivery temperature, because each gallon drawn is stretched with cold.</p><p>Union sweat ends solder to copper, with the union keeping the valve serviceable afterwards.</p><p><strong>Lead free</strong> construction, as required for potable water in the United States.</p><p>Set the outlet temperature with a thermometer at the fixture, not by the dial alone, and re-check it after the system has settled. Inlet conditions move the mix, and a valve set on a cold line reads differently once the loop is up to temperature.</p><ul><li><strong>Brand:</strong> Resideo (Honeywell Home)</li><li><strong>Manufacturer Part #:</strong> AM100-US-1LF/U</li><li><strong>Type:</strong> Thermostatic mixing valve</li><li><strong>Size:</strong> 1/2 in</li><li><strong>Connection:</strong> sweat</li><li><strong>Lead free:</strong> Yes</li><li><strong>UPC:</strong> 085267337694</li><li><strong>Shipping weight:</strong> 2.0 lb</li><li><strong>Category:</strong> Mixing Valves</li></ul>"
1-dialset-press-double-union-pressure-reducing-valve,UPDATE,"<p>The DS06-102-DUP-LF is a lead-free pressure reducing valve from Resideo (Honeywell Home), 1 inch, ProPress connection, double union.</p><p>A pressure reducing valve sits where the water service enters the building and holds house pressure at a set value regardless of what the street is doing. Municipal mains commonly run well above what residential fixtures are rated for, and street pressure is not constant — it climbs at night when demand drops.</p><p>Uncontrolled pressure is what shortens the life of everything downstream. Fill valves, supply lines, washing machine hoses and water heaters all fail earlier on high pressure, and most plumbing codes cap what may be delivered to fixtures. The PRV is the single component that decides whether the rest of the system lives at its rated pressure.</p><p>This is a <strong>DialSet</strong> valve: the outlet pressure is set on a dial on the valve itself, without plumbing in a gauge and without trial and error. On a commissioning visit that is the difference between setting the pressure in a minute and chasing it with a test gauge and an adjusting screw.</p><p>The <strong>double union</strong> body comes apart on both sides, so the valve is removed and serviced without cutting the line. On a water service that is often the only accessible point in the system, that matters more than it sounds.</p><p>ProPress connections are made with a press tool and a jaw — no flame, no flux, no cooling time. On an occupied building, a press connection removes the hot work permit from the job.</p><p><strong>Lead free</strong> construction, as required for potable water in the United States.</p><p>Size the valve to the service line, not to the fixture count. An oversized PRV hunts at low flow; an undersized one starves the building at peak draw.</p><ul><li><strong>Brand:</strong> Resideo (Honeywell Home)</li><li><strong>Manufacturer Part #:</strong> DS06-102-DUP-LF/U</li><li><strong>Type:</strong> Pressure reducing valve</li><li><strong>Size:</strong> 1 in</li><li><strong>Connection:</strong> ProPress</li><li><strong>Union:</strong> Double union</li><li><strong>DialSet:</strong> Yes</li><li><strong>Lead free:</strong> Yes</li><li><strong>Category:</strong> Pressure Reducing Valves</li></ul>"
1-in-dialset-female-npt-double-union-internally-threaded-prv,UPDATE,"<p>The DS06-102-DUT-LF is a lead-free pressure reducing valve from Resideo (Honeywell Home), 1 inch, NPT connection, double union.</p><p>A pressure reducing valve sits where the water service enters the building and holds house pressure at a set value regardless of what the street is doing. Municipal mains commonly run well above what residential fixtures are rated for, and street pressure is not constant — it climbs at night when demand drops.</p><p>Uncontrolled pressure is what shortens the life of everything downstream. Fill valves, supply lines, washing machine hoses and water heaters all fail earlier on high pressure, and most plumbing codes cap what may be delivered to fixtures. The PRV is the single component that decides whether the rest of the system lives at its rated pressure.</p><p>This is a <strong>DialSet</strong> valve: the outlet pressure is set on a dial on the valve itself, without plumbing in a gauge and without trial and error. On a commissioning visit that is the difference between setting the pressure in a minute and chasing it with a test gauge and an adjusting screw.</p><p>The <strong>double union</strong> body comes apart on both sides, so the valve is removed and serviced without cutting the line. On a water service that is often the only accessible point in the system, that matters more than it sounds.</p><p><strong>Lead free</strong> construction, as required for potable water in the United States.</p><p>Size the valve to the service line, not to the fixture count. An oversized PRV hunts at low flow; an undersized one starves the building at peak draw.</p><ul><li><strong>Brand:</strong> Resideo (Honeywell Home)</li><li><strong>Manufacturer Part #:</strong> DS06-102-DUT-LF/U</li><li><strong>Type:</strong> Pressure reducing valve</li><li><strong>Size:</strong> 1 in</li><li><strong>Connection:</strong> NPT</li><li><strong>Union:</strong> Double union</li><li><strong>DialSet:</strong> Yes</li><li><strong>Lead free:</strong> Yes</li><li><strong>UPC:</strong> 085267566117</li><li><strong>Category:</strong> Pressure Reducing Valves</li></ul>"
1-in-dialset-female-npt-double-union-sweat-prv,UPDATE,"<p>The DS06-102-DUS-LF is a lead-free pressure reducing valve from Resideo (Honeywell Home), 1 inch, sweat connection, double union.</p><p>A pressure reducing valve sits where the water service enters the building and holds house pressure at a set value regardless of what the street is doing. Municipal mains commonly run well above what residential fixtures are rated for, and street pressure is not constant — it climbs at night when demand drops.</p><p>Uncontrolled pressure is what shortens the life of everything downstream. Fill valves, supply lines, washing machine hoses and water heaters all fail earlier on high pressure, and most plumbing codes cap what may be delivered to fixtures. The PRV is the single component that decides whether the rest of the system lives at its rated pressure.</p><p>This is a <strong>DialSet</strong> valve: the outlet pressure is set on a dial on the valve itself, without plumbing in a gauge and without trial and error. On a commissioning visit that is the difference between setting the pressure in a minute and chasing it with a test gauge and an adjusting screw.</p><p>The <strong>double union</strong> body comes apart on both sides, so the valve is removed and serviced without cutting the line. On a water service that is often the only accessible point in the system, that matters more than it sounds.</p><p><strong>Lead free</strong> construction, as required for potable water in the United States.</p><p>Size the valve to the service line, not to the fixture count. An oversized PRV hunts at low flow; an undersized one starves the building at peak draw.</p><ul><li><strong>Brand:</strong> Resideo (Honeywell Home)</li><li><strong>Manufacturer Part #:</strong> DS06-102-DUS-LF/U</li><li><strong>Type:</strong> Pressure reducing valve</li><li><strong>Size:</strong> 1 in</li><li><strong>Connection:</strong> sweat</li><li><strong>Union:</strong> Double union</li><li><strong>DialSet:</strong> Yes</li><li><strong>Lead free:</strong> Yes</li><li><strong>UPC:</strong> 085267524469</li><li><strong>Category:</strong> Pressure Reducing Valves</li></ul>"
1-in-dialset-female-npt-single-union-internally-threaded-prv,UPDATE,"<p>The DS06-102-SUT-LF is a lead-free pressure reducing valve from Resideo (Honeywell Home), 1 inch, NPT connection, single union.</p><p>A pressure reducing valve sits where the water service enters the building and holds house pressure at a set value regardless of what the street is doing. Municipal mains commonly run well above what residential fixtures are rated for, and street pressure is not constant — it climbs at night when demand drops.</p><p>Uncontrolled pressure is what shortens the life of everything downstream. Fill valves, supply lines, washing machine hoses and water heaters all fail earlier on high pressure, and most plumbing codes cap what may be delivered to fixtures. The PRV is the single component that decides whether the rest of the system lives at its rated pressure.</p><p>This is a <strong>DialSet</strong> valve: the outlet pressure is set on a dial on the valve itself, without plumbing in a gauge and without trial and error. On a commissioning visit that is the difference between setting the pressure in a minute and chasing it with a test gauge and an adjusting screw.</p><p>The <strong>single union</strong> body gives a service joint on one side. It is the more compact arrangement where the run into the valve is fixed and the outlet side can be broken.</p><p><strong>Lead free</strong> construction, as required for potable water in the United States.</p><p>Size the valve to the service line, not to the fixture count. An oversized PRV hunts at low flow; an undersized one starves the building at peak draw.</p><ul><li><strong>Brand:</strong> Resideo (Honeywell Home)</li><li><strong>Manufacturer Part #:</strong> DS06-102-SUT-LF/U</li><li><strong>Type:</strong> Pressure reducing valve</li><li><strong>Size:</strong> 1 in</li><li><strong>Connection:</strong> NPT</li><li><strong>Union:</strong> Single union</li><li><strong>DialSet:</strong> Yes</li><li><strong>Lead free:</strong> Yes</li><li><strong>UPC:</strong> 085267981767</li><li><strong>Shipping weight:</strong> 1.8 lb</li><li><strong>Category:</strong> Pressure Reducing Valves</li></ul>"
1-in-dialset-female-npt-single-union-sweat-prv,UPDATE,"<p>The DS06-102-SUS-LF is a lead-free pressure reducing valve from Resideo (Honeywell Home), 1 inch, sweat connection, single union.</p><p>A pressure reducing valve sits where the water service enters the building and holds house pressure at a set value regardless of what the street is doing. Municipal mains commonly run well above what residential fixtures are rated for, and street pressure is not constant — it climbs at night when demand drops.</p><p>Uncontrolled pressure is what shortens the life of everything downstream. Fill valves, supply lines, washing machine hoses and water heaters all fail earlier on high pressure, and most plumbing codes cap what may be delivered to fixtures. The PRV is the single component that decides whether the rest of the system lives at its rated pressure.</p><p>This is a <strong>DialSet</strong> valve: the outlet pressure is set on a dial on the valve itself, without plumbing in a gauge and without trial and error. On a commissioning visit that is the difference between setting the pressure in a minute and chasing it with a test gauge and an adjusting screw.</p><p>The <strong>single union</strong> body gives a service joint on one side. It is the more compact arrangement where the run into the valve is fixed and the outlet side can be broken.</p><p><strong>Lead free</strong> construction, as required for potable water in the United States.</p><p>Size the valve to the service line, not to the fixture count. An oversized PRV hunts at low flow; an undersized one starves the building at peak draw.</p><ul><li><strong>Brand:</strong> Resideo (Honeywell Home)</li><li><strong>Manufacturer Part #:</strong> DS06-102-SUS-LF/U</li><li><strong>Type:</strong> Pressure reducing valve</li><li><strong>Size:</strong> 1 in</li><li><strong>Connection:</strong> sweat</li><li><strong>Union:</strong> Single union</li><li><strong>DialSet:</strong> Yes</li><li><strong>Lead free:</strong> Yes</li><li><strong>UPC:</strong> 085267965682</li><li><strong>Shipping weight:</strong> 1.8 lb</li><li><strong>Category:</strong> Pressure Reducing Valves</li></ul>"
1-in-dn25-female-npt-pressure-regulating-valve,UPDATE,"<p>The DS05-102-LF is a lead-free pressure reducing valve from Resideo (Honeywell Home), 1 inch, NPT connection.</p><p>A pressure reducing valve sits where the water service enters the building and holds house pressure at a set value regardless of what the street is doing. Municipal mains commonly run well above what residential fixtures are rated for, and street pressure is not constant — it climbs at night when demand drops.</p><p>Uncontrolled pressure is what shortens the life of everything downstream. Fill valves, supply lines, washing machine hoses and water heaters all fail earlier on high pressure, and most plumbing codes cap what may be delivered to fixtures. The PRV is the single component that decides whether the rest of the system lives at its rated pressure.</p><p><strong>Lead free</strong> construction, as required for potable water in the United States.</p><p>Size the valve to the service line, not to the fixture count. An oversized PRV hunts at low flow; an undersized one starves the building at peak draw.</p><ul><li><strong>Brand:</strong> Resideo (Honeywell Home)</li><li><strong>Manufacturer Part #:</strong> DS05-102-LF/U</li><li><strong>Type:</strong> Pressure reducing valve</li><li><strong>Size:</strong> 1 in</li><li><strong>Connection:</strong> NPT</li><li><strong>Lead free:</strong> Yes</li><li><strong>UPC:</strong> 194159007468</li><li><strong>Category:</strong> Pressure Reducing Valves</li></ul>"
1-in-dn25-pex-connectionpressure-regulating-valve,UPDATE,"<p>The DS05-102-PEX-LF is a lead-free pressure reducing valve from Resideo (Honeywell Home), 1 inch, PEX connection.</p><p>A pressure reducing valve sits where the water service enters the building and holds house pressure at a set value regardless of what the street is doing. Municipal mains commonly run well above what residential fixtures are rated for, and street pressure is not constant — it climbs at night when demand drops.</p><p>Uncontrolled pressure is what shortens the life of everything downstream. Fill valves, supply lines, washing machine hoses and water heaters all fail earlier on high pressure, and most plumbing codes cap what may be delivered to fixtures. The PRV is the single component that decides whether the rest of the system lives at its rated pressure.</p><p>The PEX connection lands directly on PEX tubing without an adapter.</p><p><strong>Lead free</strong> construction, as required for potable water in the United States.</p><p>Size the valve to the service line, not to the fixture count. An oversized PRV hunts at low flow; an undersized one starves the building at peak draw.</p><ul><li><strong>Brand:</strong> Resideo (Honeywell Home)</li><li><strong>Manufacturer Part #:</strong> DS05-102-PEX-LF/U</li><li><strong>Type:</strong> Pressure reducing valve</li><li><strong>Size:</strong> 1 in</li><li><strong>Connection:</strong> PEX</li><li><strong>Lead free:</strong> Yes</li><li><strong>UPC:</strong> 194159007482</li><li><strong>Category:</strong> Pressure Reducing Valves</li></ul>"
1-in-dn25-push-connection-pressure-regulating-valve,UPDATE,"<p>The DS05-102-SB-LF is a lead-free pressure reducing valve from Resideo (Honeywell Home), 1 inch, push-connect connection.</p><p>A pressure reducing valve sits where the water service enters the building and holds house pressure at a set value regardless of what the street is doing. Municipal mains commonly run well above what residential fixtures are rated for, and street pressure is not constant — it climbs at night when demand drops.</p><p>Uncontrolled pressure is what shortens the life of everything downstream. Fill valves, supply lines, washing machine hoses and water heaters all fail earlier on high pressure, and most plumbing codes cap what may be delivered to fixtures. The PRV is the single component that decides whether the rest of the system lives at its rated pressure.</p><p>The push-connect end joins to copper, PEX or CPVC by hand, with no tools and no heat, which is what makes it the fastest option for a repair under time pressure.</p><p><strong>Lead free</strong> construction, as required for potable water in the United States.</p><p>Size the valve to the service line, not to the fixture count. An oversized PRV hunts at low flow; an undersized one starves the building at peak draw.</p><ul><li><strong>Brand:</strong> Resideo (Honeywell Home)</li><li><strong>Manufacturer Part #:</strong> DS05-102-SB-LF/U</li><li><strong>Type:</strong> Pressure reducing valve</li><li><strong>Size:</strong> 1 in</li><li><strong>Connection:</strong> push-connect</li><li><strong>Lead free:</strong> Yes</li><li><strong>UPC:</strong> 194159007475</li><li><strong>Category:</strong> Pressure Reducing Valves</li></ul>"
1-in-low-lead-am1-valve-tail-piece-3-unions-and-press-fittings,UPDATE,"<p>1 in Low Lead AM1 Valve Tail Piece (3 Unions and Press Fittings) from Resideo (Honeywell Home), part number AM1-TAIL102-3UP-LF.</p><p>A mixing valve that has drifted off setpoint or that weeps at the union is usually rebuilt rather than replaced. The cartridge, the gaskets and the tailpieces are the parts that wear; the body outlasts them by years.</p><p>Match the kit to the valve series and size. The AM and AM-1 families share a name across sizes that do not share internals.</p><ul><li><strong>Brand:</strong> Resideo (Honeywell Home)</li><li><strong>Manufacturer Part #:</strong> AM1-TAIL102-3UP-LF</li><li><strong>Type:</strong> Mixing valve service part</li><li><strong>Size:</strong> 1 in</li><li><strong>UPC:</strong> 085267870405</li><li><strong>Category:</strong> Mixing Valve Parts</li></ul>"
1-in-npt-mixing-valve-lf,UPDATE,"<p>The MX127LF is a lead-free thermostatic mixing valve from Resideo (Honeywell Home), 1 inch, NPT connection.</p><p>A mixing valve solves a problem that has no other answer: a water heater has to be kept hot enough to suppress bacterial growth in the tank, and that temperature is too hot to deliver to a tap. The valve blends stored hot water with cold on its way out, so the tank stays hot and the fixture does not.</p><p>Beyond safety, tempering buys capacity. A tank held hot and blended down delivers considerably more usable hot water than the same tank set to delivery temperature, because each gallon drawn is stretched with cold.</p><p><strong>Lead free</strong> construction, as required for potable water in the United States.</p><p>Set the outlet temperature with a thermometer at the fixture, not by the dial alone, and re-check it after the system has settled. Inlet conditions move the mix, and a valve set on a cold line reads differently once the loop is up to temperature.</p><ul><li><strong>Brand:</strong> Resideo (Honeywell Home)</li><li><strong>Manufacturer Part #:</strong> MX127LF/U</li><li><strong>Type:</strong> Thermostatic mixing valve</li><li><strong>Size:</strong> 1 in</li><li><strong>Connection:</strong> NPT</li><li><strong>Lead free:</strong> Yes</li><li><strong>UPC:</strong> 085267182782</li><li><strong>Shipping weight:</strong> 4.4 lb</li><li><strong>Category:</strong> Mixing Valves</li></ul>"
1-in-npt-mixing-valve-lf-c,UPDATE,"<p>The AM102C-1LF is a lead-free thermostatic mixing valve from Resideo (Honeywell Home), 1 inch, NPT connection.</p><p>A mixing valve solves a problem that has no other answer: a water heater has to be kept hot enough to suppress bacterial growth in the tank, and that temperature is too hot to deliver to a tap. The valve blends stored hot water with cold on its way out, so the tank stays hot and the fixture does not.</p><p>Beyond safety, tempering buys capacity. A tank held hot and blended down delivers considerably more usable hot water than the same tank set to delivery temperature, because each gallon drawn is stretched with cold.</p><p><strong>Lead free</strong> construction, as required for potable water in the United States.</p><p>Set the outlet temperature with a thermometer at the fixture, not by the dial alone, and re-check it after the system has settled. Inlet conditions move the mix, and a valve set on a cold line reads differently once the loop is up to temperature.</p><ul><li><strong>Brand:</strong> Resideo (Honeywell Home)</li><li><strong>Manufacturer Part #:</strong> AM102C-1LF/U</li><li><strong>Type:</strong> Thermostatic mixing valve</li><li><strong>Size:</strong> 1 in</li><li><strong>Connection:</strong> NPT</li><li><strong>Lead free:</strong> Yes</li><li><strong>Shipping weight:</strong> 9.6 lb</li><li><strong>Category:</strong> Mixing Valves</li></ul>"
1-in-npt-mixing-valve-lf-std,UPDATE,"<p>The AM102-1LF is a lead-free thermostatic mixing valve from Resideo (Honeywell Home), 1 inch, NPT connection.</p><p>A mixing valve solves a problem that has no other answer: a water heater has to be kept hot enough to suppress bacterial growth in the tank, and that temperature is too hot to deliver to a tap. The valve blends stored hot water with cold on its way out, so the tank stays hot and the fixture does not.</p><p>Beyond safety, tempering buys capacity. A tank held hot and blended down delivers considerably more usable hot water than the same tank set to delivery temperature, because each gallon drawn is stretched with cold.</p><p><strong>Lead free</strong> construction, as required for potable water in the United States.</p><p>Set the outlet temperature with a thermometer at the fixture, not by the dial alone, and re-check it after the system has settled. Inlet conditions move the mix, and a valve set on a cold line reads differently once the loop is up to temperature.</p><ul><li><strong>Brand:</strong> Resideo (Honeywell Home)</li><li><strong>Manufacturer Part #:</strong> AM102-1LF/U</li><li><strong>Type:</strong> Thermostatic mixing valve</li><li><strong>Size:</strong> 1 in</li><li><strong>Connection:</strong> NPT</li><li><strong>Lead free:</strong> Yes</li><li><strong>UPC:</strong> 085267337939</li><li><strong>Shipping weight:</strong> 9.0 lb</li><li><strong>Category:</strong> Mixing Valves</li></ul>"
