Handle,Command,Body HTML
2-pole-24-vac-powerpro-definite-purpose-contactor,UPDATE,"<p>The DP2030A5013 is a definite purpose contactor from Resideo (Honeywell Home), rated 30 amps and built with 2 poles and a 24 Vac coil. It is the switch that lets a low-power control circuit start a compressor, a condenser fan, or an electric heat bank.</p><p>A definite purpose contactor is sized for one job rather than for general industrial duty, which is why it costs a fraction of a general purpose starter and still carries the inrush of an air conditioning compressor. The coil pulls the contacts closed when the thermostat or control board calls; when the call drops, spring pressure opens them.</p><p>Two poles break both legs of a 240 V single-phase supply, which fully isolates the load when the contactor drops out. Specify two poles where the equipment or the local code calls for both legs to open.</p><p>The 24 Vac coil is driven straight from the low-voltage control transformer, so the thermostat circuit never carries line current.</p><p>The PowerPro line is the heavy-service tier: it is built for the contact wear that comes with frequent cycling on an unit that short-cycles in shoulder season.</p><p>Match poles, coil voltage and amp rating to the contactor you are replacing. A contactor with the right coil but too few poles will run the equipment and leave a leg energized at the unit.</p><ul><li><strong>Brand:</strong> Resideo (Honeywell Home)</li><li><strong>Manufacturer Part #:</strong> DP2030A5013/U</li><li><strong>Poles:</strong> 2</li><li><strong>Coil voltage:</strong> 24 Vac</li><li><strong>Rating:</strong> 30 A</li><li><strong>Series:</strong> PowerPro</li><li><strong>Category:</strong> Contactors</li></ul>"
2-pole-24-vac-powerpro-definite-purpose-contactor-hone-dp2040a5004-u,UPDATE,"<p>The DP2040A5004 is a definite purpose contactor from Resideo (Honeywell Home), rated 40 amps and built with 2 poles and a 24 Vac coil. It is the switch that lets a low-power control circuit start a compressor, a condenser fan, or an electric heat bank.</p><p>A definite purpose contactor is sized for one job rather than for general industrial duty, which is why it costs a fraction of a general purpose starter and still carries the inrush of an air conditioning compressor. The coil pulls the contacts closed when the thermostat or control board calls; when the call drops, spring pressure opens them.</p><p>Two poles break both legs of a 240 V single-phase supply, which fully isolates the load when the contactor drops out. Specify two poles where the equipment or the local code calls for both legs to open.</p><p>The 24 Vac coil is driven straight from the low-voltage control transformer, so the thermostat circuit never carries line current.</p><p>The PowerPro line is the heavy-service tier: it is built for the contact wear that comes with frequent cycling on an unit that short-cycles in shoulder season.</p><p>Match poles, coil voltage and amp rating to the contactor you are replacing. A contactor with the right coil but too few poles will run the equipment and leave a leg energized at the unit.</p><ul><li><strong>Brand:</strong> Resideo (Honeywell Home)</li><li><strong>Manufacturer Part #:</strong> DP2040A5004/U</li><li><strong>Poles:</strong> 2</li><li><strong>Coil voltage:</strong> 24 Vac</li><li><strong>Rating:</strong> 40 A</li><li><strong>Series:</strong> PowerPro</li><li><strong>Category:</strong> Contactors</li></ul>"
24c-vac-2-pole-economy-definite-purpose-contactor,UPDATE,"<p>The DP2040A1003 is a definite purpose contactor from Resideo (Honeywell Home), rated 40 amps and built with 2 poles and a line voltage coil. It is the switch that lets a low-power control circuit start a compressor, a condenser fan, or an electric heat bank.</p><p>A definite purpose contactor is sized for one job rather than for general industrial duty, which is why it costs a fraction of a general purpose starter and still carries the inrush of an air conditioning compressor. The coil pulls the contacts closed when the thermostat or control board calls; when the call drops, spring pressure opens them.</p><p>Two poles break both legs of a 240 V single-phase supply, which fully isolates the load when the contactor drops out. Specify two poles where the equipment or the local code calls for both legs to open.</p><p>The Economy tier is the straight replacement for a failed original on a standard residential unit.</p><p>Match poles, coil voltage and amp rating to the contactor you are replacing. A contactor with the right coil but too few poles will run the equipment and leave a leg energized at the unit.</p><ul><li><strong>Brand:</strong> Resideo (Honeywell Home)</li><li><strong>Manufacturer Part #:</strong> DP2040A1003/U</li><li><strong>Poles:</strong> 2</li><li><strong>Rating:</strong> 40 A</li><li><strong>Series:</strong> Economy</li><li><strong>Category:</strong> Contactors</li></ul>"
277-vac-2-pole-deluxe-definite-purpose-contactor,UPDATE,"<p>The DP2030D5002 is a definite purpose contactor from Resideo (Honeywell Home), rated 30 amps and built with 2 poles and a 277 Vac coil. It is the switch that lets a low-power control circuit start a compressor, a condenser fan, or an electric heat bank.</p><p>A definite purpose contactor is sized for one job rather than for general industrial duty, which is why it costs a fraction of a general purpose starter and still carries the inrush of an air conditioning compressor. The coil pulls the contacts closed when the thermostat or control board calls; when the call drops, spring pressure opens them.</p><p>Two poles break both legs of a 240 V single-phase supply, which fully isolates the load when the contactor drops out. Specify two poles where the equipment or the local code calls for both legs to open.</p><p>The 277 Vac coil is driven from line voltage, which suits equipment where no low-voltage control transformer is present.</p><p>The Deluxe tier sits between the economy and heavy-service lines, adding contact life over the base model without the full PowerPro price.</p><p>Match poles, coil voltage and amp rating to the contactor you are replacing. A contactor with the right coil but too few poles will run the equipment and leave a leg energized at the unit.</p><ul><li><strong>Brand:</strong> Resideo (Honeywell Home)</li><li><strong>Manufacturer Part #:</strong> DP2030D5002/U</li><li><strong>Poles:</strong> 2</li><li><strong>Coil voltage:</strong> 277 Vac</li><li><strong>Rating:</strong> 30 A</li><li><strong>Series:</strong> Deluxe</li><li><strong>Category:</strong> Contactors</li></ul>"
3-pole-120-vac-powerpro-definite-purpose-contactor,UPDATE,"<p>The DP3040B5002 is a definite purpose contactor from Resideo (Honeywell Home), rated 40 amps and built with 3 poles and a 120 Vac coil. It is the switch that lets a low-power control circuit start a compressor, a condenser fan, or an electric heat bank.</p><p>A definite purpose contactor is sized for one job rather than for general industrial duty, which is why it costs a fraction of a general purpose starter and still carries the inrush of an air conditioning compressor. The coil pulls the contacts closed when the thermostat or control board calls; when the call drops, spring pressure opens them.</p><p>Three poles break all three legs of a three-phase supply. This is the arrangement for commercial condensing units and three-phase electric heat.</p><p>The 120 Vac coil is driven from line voltage, which suits equipment where no low-voltage control transformer is present.</p><p>The PowerPro line is the heavy-service tier: it is built for the contact wear that comes with frequent cycling on an unit that short-cycles in shoulder season.</p><p>Match poles, coil voltage and amp rating to the contactor you are replacing. A contactor with the right coil but too few poles will run the equipment and leave a leg energized at the unit.</p><ul><li><strong>Brand:</strong> Resideo (Honeywell Home)</li><li><strong>Manufacturer Part #:</strong> DP3040B5002/U</li><li><strong>Poles:</strong> 3</li><li><strong>Coil voltage:</strong> 120 Vac</li><li><strong>Rating:</strong> 40 A</li><li><strong>Series:</strong> PowerPro</li><li><strong>Category:</strong> Contactors</li></ul>"
3-pole-208-240-vac-powerpro-definite-purpose-contactor,UPDATE,"<p>The DP3030C5002 is a definite purpose contactor from Resideo (Honeywell Home), rated 30 amps and built with 3 poles and a 208/240 Vac coil. It is the switch that lets a low-power control circuit start a compressor, a condenser fan, or an electric heat bank.</p><p>A definite purpose contactor is sized for one job rather than for general industrial duty, which is why it costs a fraction of a general purpose starter and still carries the inrush of an air conditioning compressor. The coil pulls the contacts closed when the thermostat or control board calls; when the call drops, spring pressure opens them.</p><p>Three poles break all three legs of a three-phase supply. This is the arrangement for commercial condensing units and three-phase electric heat.</p><p>The 208/240 Vac coil is driven from line voltage, which suits equipment where no low-voltage control transformer is present.</p><p>The PowerPro line is the heavy-service tier: it is built for the contact wear that comes with frequent cycling on an unit that short-cycles in shoulder season.</p><p>Match poles, coil voltage and amp rating to the contactor you are replacing. A contactor with the right coil but too few poles will run the equipment and leave a leg energized at the unit.</p><ul><li><strong>Brand:</strong> Resideo (Honeywell Home)</li><li><strong>Manufacturer Part #:</strong> DP3030C5002/U</li><li><strong>Poles:</strong> 3</li><li><strong>Coil voltage:</strong> 208/240 Vac</li><li><strong>Rating:</strong> 30 A</li><li><strong>Series:</strong> PowerPro</li><li><strong>Category:</strong> Contactors</li></ul>"
3-pole-208-240-vac-powerpro-definite-purpose-contactor-hone-dp3040c5001-u,UPDATE,"<p>The DP3040C5001 is a definite purpose contactor from Resideo (Honeywell Home), rated 40 amps and built with 3 poles and a 208/240 Vac coil. It is the switch that lets a low-power control circuit start a compressor, a condenser fan, or an electric heat bank.</p><p>A definite purpose contactor is sized for one job rather than for general industrial duty, which is why it costs a fraction of a general purpose starter and still carries the inrush of an air conditioning compressor. The coil pulls the contacts closed when the thermostat or control board calls; when the call drops, spring pressure opens them.</p><p>Three poles break all three legs of a three-phase supply. This is the arrangement for commercial condensing units and three-phase electric heat.</p><p>The 208/240 Vac coil is driven from line voltage, which suits equipment where no low-voltage control transformer is present.</p><p>The PowerPro line is the heavy-service tier: it is built for the contact wear that comes with frequent cycling on an unit that short-cycles in shoulder season.</p><p>Match poles, coil voltage and amp rating to the contactor you are replacing. A contactor with the right coil but too few poles will run the equipment and leave a leg energized at the unit.</p><ul><li><strong>Brand:</strong> Resideo (Honeywell Home)</li><li><strong>Manufacturer Part #:</strong> DP3040C5001/U</li><li><strong>Poles:</strong> 3</li><li><strong>Coil voltage:</strong> 208/240 Vac</li><li><strong>Rating:</strong> 40 A</li><li><strong>Series:</strong> PowerPro</li><li><strong>Category:</strong> Contactors</li></ul>"
3-pole-24-vac-powerpro-definite-purpose-contactor,UPDATE,"<p>The DP3030A5004 is a definite purpose contactor from Resideo (Honeywell Home), rated 30 amps and built with 3 poles and a 24 Vac coil. It is the switch that lets a low-power control circuit start a compressor, a condenser fan, or an electric heat bank.</p><p>A definite purpose contactor is sized for one job rather than for general industrial duty, which is why it costs a fraction of a general purpose starter and still carries the inrush of an air conditioning compressor. The coil pulls the contacts closed when the thermostat or control board calls; when the call drops, spring pressure opens them.</p><p>Three poles break all three legs of a three-phase supply. This is the arrangement for commercial condensing units and three-phase electric heat.</p><p>The 24 Vac coil is driven straight from the low-voltage control transformer, so the thermostat circuit never carries line current.</p><p>The PowerPro line is the heavy-service tier: it is built for the contact wear that comes with frequent cycling on an unit that short-cycles in shoulder season.</p><p>Match poles, coil voltage and amp rating to the contactor you are replacing. A contactor with the right coil but too few poles will run the equipment and leave a leg energized at the unit.</p><ul><li><strong>Brand:</strong> Resideo (Honeywell Home)</li><li><strong>Manufacturer Part #:</strong> DP3030A5004/U</li><li><strong>Poles:</strong> 3</li><li><strong>Coil voltage:</strong> 24 Vac</li><li><strong>Rating:</strong> 30 A</li><li><strong>Series:</strong> PowerPro</li><li><strong>Category:</strong> Contactors</li></ul>"
3-pole-24-vac-powerpro-definite-purpose-contactor-hone-dp3040a5003-u,UPDATE,"<p>The DP3040A5003 is a definite purpose contactor from Resideo (Honeywell Home), rated 40 amps and built with 3 poles and a 24 Vac coil. It is the switch that lets a low-power control circuit start a compressor, a condenser fan, or an electric heat bank.</p><p>A definite purpose contactor is sized for one job rather than for general industrial duty, which is why it costs a fraction of a general purpose starter and still carries the inrush of an air conditioning compressor. The coil pulls the contacts closed when the thermostat or control board calls; when the call drops, spring pressure opens them.</p><p>Three poles break all three legs of a three-phase supply. This is the arrangement for commercial condensing units and three-phase electric heat.</p><p>The 24 Vac coil is driven straight from the low-voltage control transformer, so the thermostat circuit never carries line current.</p><p>The PowerPro line is the heavy-service tier: it is built for the contact wear that comes with frequent cycling on an unit that short-cycles in shoulder season.</p><p>Match poles, coil voltage and amp rating to the contactor you are replacing. A contactor with the right coil but too few poles will run the equipment and leave a leg energized at the unit.</p><ul><li><strong>Brand:</strong> Resideo (Honeywell Home)</li><li><strong>Manufacturer Part #:</strong> DP3040A5003/U</li><li><strong>Poles:</strong> 3</li><li><strong>Coil voltage:</strong> 24 Vac</li><li><strong>Rating:</strong> 40 A</li><li><strong>Series:</strong> PowerPro</li><li><strong>Category:</strong> Contactors</li></ul>"
40-va-fan-center-with-spdt-switching-action,UPDATE,"<p>The R8239A1052 is a fan center from Resideo (Honeywell Home): a control transformer and a relay in one enclosure, rated 40 VA, with SPDT contacts.</p><p>A fan center is what lets a low-voltage thermostat run a line-voltage blower. The transformer makes the 24 V control power, the relay carries the blower current, and both live in a box that mounts on the furnace or air handler instead of being assembled from loose parts.</p><p>SPDT contacts give a normally open and a normally closed set from the same relay, so the same fan center can run a blower on a call and drop a damper or an interlock at the same time.</p><p><strong>Note on category:</strong> this part is listed under aquastats, but it is a fan center, not a boiler water temperature control. It does not sense temperature.</p><ul><li><strong>Brand:</strong> Resideo (Honeywell Home)</li><li><strong>Manufacturer Part #:</strong> R8239A1052/U</li><li><strong>Type:</strong> Fan center (transformer + relay)</li><li><strong>Transformer rating:</strong> 40 VA</li><li><strong>Switch action:</strong> SPDT</li><li><strong>Category:</strong> Fan Centers</li></ul>"
40-va-fan-center-with-spdt-switching-action-hone-r8285a1048-u,UPDATE,"<p>The R8285A1048 is a fan center from Resideo (Honeywell Home): a control transformer and a relay in one enclosure, rated 40 VA, with SPDT contacts.</p><p>A fan center is what lets a low-voltage thermostat run a line-voltage blower. The transformer makes the 24 V control power, the relay carries the blower current, and both live in a box that mounts on the furnace or air handler instead of being assembled from loose parts.</p><p>SPDT contacts give a normally open and a normally closed set from the same relay, so the same fan center can run a blower on a call and drop a damper or an interlock at the same time.</p><p><strong>Note on category:</strong> this part is listed under aquastats, but it is a fan center, not a boiler water temperature control. It does not sense temperature.</p><ul><li><strong>Brand:</strong> Resideo (Honeywell Home)</li><li><strong>Manufacturer Part #:</strong> R8285A1048/U</li><li><strong>Type:</strong> Fan center (transformer + relay)</li><li><strong>Transformer rating:</strong> 40 VA</li><li><strong>Switch action:</strong> SPDT</li><li><strong>Category:</strong> Fan Centers</li></ul>"
90-pt-whole-home-dehumidification-system,UPDATE,"<p>The DR90A3000 is a whole-home dehumidification system from Resideo (Honeywell Home). It is ducted into the home rather than set in a room, so one unit pulls moisture out of the whole house instead of one basement corner.</p><p>Whole-home dehumidification solves the problem an air conditioner cannot: on a mild humid day the cooling load is too small to run the compressor long enough to wring out the air, and the house ends up cool and clammy. A ducted dehumidifier runs on humidity alone, independent of the call for cooling.</p><p>Because it works on the whole duct system, it also holds humidity down in the rooms furthest from the air handler — the ones that are always the worst in a house with a portable unit in the basement.</p><ul><li><strong>Brand:</strong> Resideo (Honeywell Home)</li><li><strong>Manufacturer Part #:</strong> DR90A3000/U</li><li><strong>Type:</strong> Whole-home ducted dehumidifier</li><li><strong>Category:</strong> Dehumidifiers</li></ul>"
advanced-electrode-humidifier-replacement-cylinder,UPDATE,"<p>Advanced Electrode Humidifier Replacement Cylinder — genuine Resideo (Honeywell Home) service part, number HM750ACYL/U.</p><p>Whole-home humidifiers and dehumidifiers run through an entire heating or cooling season without being looked at, and the parts that fail are the ones that see water and cycling: solenoids, boards, cylinders and filters. Replacing the failed part is what keeps an unit that is otherwise sound out of the landfill.</p><p>Check the model number on the unit label before ordering. Resideo humidifier platforms share a family name but not always a part, and a board or solenoid from the neighbouring model will not drop in.</p><p>Two failures account for most humidifier service calls. A solenoid that will not open leaves the pad dry and the house at whatever humidity the weather gives it; a solenoid that will not close runs water through the unit and down the drain all season, which shows up on the water bill long before anyone notices the humidity is high.</p><p>Hard water shortens the life of every wetted part in a humidifier. Where the supply is hard, an in-line scale filter and a fresh pad each season do more for the unit than any other maintenance.</p><ul><li><strong>Brand:</strong> Resideo (Honeywell Home)</li><li><strong>Manufacturer Part #:</strong> HM750ACYL/U</li><li><strong>Category:</strong> Humidifier Parts</li></ul>"
