variant_id,product_id,sku,titulo,peso_antigo_lb,peso_novo_lb
44350827888743,7715483975783,JOMA-100-208G,"Jomar 100-208G 2"" Press - Full Port, 2 Piece, Press Connection, Dezincification Resistant Brass, 250 WOG",3.58,5.25
44350827921511,7715484008551,JOMA-100-209XLCG,"Jomar 100-209XLCG 2-1/2"" Press - Full Port, 2 Piece, Press XLC Connection, Dezincification Resistant Brass, 200 WOG",3.58,9.0
44350827954279,7715484041319,JOMA-100-210XLCG,"Jomar 100-210XLCG 3"" Press - Full Port, 2 Piece, Press XLC Connection, Dezincification Resistant Brass, 200 WOG",3.58,16.5
44350827987047,7715484074087,JOMA-100-211XLC,"Jomar 100-211XLC 4"" Press - Full Port, 2 Piece, Press XLC Connection, 200 WOG",3.58,27.0
44350828544103,7715484532839,JOMA-100-664G,"Jomar 100-664G 3/4"" Sweat x Hose - Full Port, 2 Piece, Solder x Hose Connection, 600 WOG, Stainless Steel Ball and Stem with Cap and Chain",1.8,1.25
44350828839015,7715484794983,JOMA-102-603,"Jomar 102-603 1/2"" FIP - Gas Ball Valve, 2 Piece, 175 WOG",0.49,0.4
44350828871783,7715484827751,JOMA-102-604,"Jomar 102-604 3/4"" FIP - Gas Ball Valve, 2 Piece, 175 WOG",0.49,0.52
44350828904551,7715484860519,JOMA-102-605,"Jomar 102-605 1"" FIP - Gas Ball Valve, 2 Piece, 175 WOG",0.49,0.85
44350829461607,7715485352039,JOMA-103-523PG,"Jomar 103-523PG 1/2"" F1807 - Standard Port, 2 Piece, Crimp Pex Connection, 400 WOG",1.8,0.275
44350829527143,7715485417575,JOMA-103-524PG,"Jomar 103-524PG 3/4"" F1807 - Standard Port, 2 Piece, Crimp Pex Connection, 400 WOG",1.8,0.417
44350830018663,7715485450343,JOMA-103-525PG,"Jomar 103-525PG 1"" F1807 - Standard Port, 2 Piece, Crimp Pex Connection, 400 WOG",1.8,0.685
44350830346343,7715485712487,JOMA-104-523PG,"Jomar 104-523PG 1/2"" F1960 - Standard Port, 2 Piece, Expansion Pex Connection, 400 WOG",0.44,0.333
44350830379111,7715485745255,JOMA-104-524PG,"Jomar 104-524PG 3/4"" F1960 - Standard Port, 2 Piece, Expansion Pex Connection, 400 WOG",0.44,0.5
44350830444647,7715485810791,JOMA-104-525PG,"Jomar 104-525PG 1"" F1960 - Standard Port, 2 Piece, Expansion Pex Connection, 400 WOG",0.44,0.87
44350830510183,7715485843559,JOMA-104-526PG,"Jomar 104-526PG 1-1/4"" F1960 - Standard Port, 2 Piece, Expansion Pex Connection, 400 WOG",0.44,1.3
44350830542951,7715485876327,JOMA-104-527PG,"Jomar 104-527PG 1-1/2"" F1960 - Standard Port, 2 Piece, Expansion Pex Connection, 400 WOG",0.44,1.9
44350830575719,7715485909095,JOMA-104-528PG,"Jomar 104-528PG 2"" F1960 - Standard Port, 2 Piece, Expansion Pex Connection, 400 WOG",0.44,3.333
44350830641255,7715485974631,JOMA-104-534MPG,"Jomar 104-534MPG 3/4"" MIP x F1960 - Standard Port, 2 Piece, Threaded Male x Expansion Pex Connection, 400 WOG",0.44,0.47
44350832640103,7715487678567,JOMA-150-103G,"Jomar 150-103G 1/2"" FIP - Full Port, 2 Piece, Threaded Connection, 600 WOG",1.83,0.45
44350832705639,7715487744103,JOMA-150-104G,"Jomar 150-104G 3/4"" FIP - Full Port, 2 Piece, Threaded Connection, 600 WOG",1.83,0.7
44350832803943,7715487776871,JOMA-150-105G,"Jomar 150-105G 1"" FIP - Full Port, 2 Piece, Threaded Connection, 600 WOG",1.83,1.1
44350832869479,7715487842407,JOMA-150-106G,"Jomar 150-106G 1-1/4"" FIP - Full Port, 2 Piece, Threaded Connection, 600 WOG",1.83,1.65
44350833918055,7715487907943,JOMA-150-107G,"Jomar 150-107G 1-1/2"" FIP - Full Port, 2 Piece, Threaded Connection, 600 WOG",1.83,2.4
44350833983591,7715487973479,JOMA-150-108G,"Jomar 150-108G 2"" FIP - Full Port, 2 Piece, Threaded Connection, 600 WOG",1.83,3.6
44350834016359,7715488006247,JOMA-150-109G,"Jomar 150-109G 2-1/2"" FIP - Full Port, 2 Piece, Threaded Connection, 600 WOG",1.83,6.833
44350834114663,7715488071783,JOMA-150-110G,"Jomar 150-110G 3"" FIP - Full Port, 2 Piece, Threaded Connection, 600 WOG",1.83,9.167
44350834180199,7715488137319,JOMA-150-113G,"Jomar 150-113G 1/2"" Sweat - Full Port, 2 Piece, Solder Connectiopn, 600 WOG",2.06,0.41
44350834212967,7715488170087,JOMA-150-114G,"Jomar 150-114G 3/4"" Sweat - Full Port, 2 Piece, Solder Connectiopn, 600 WOG",2.06,0.683
44350834245735,7715488202855,JOMA-150-115G,"Jomar 150-115G 1"" Sweat - Full Port, 2 Piece, Solder Connectiopn, 600 WOG",2.06,1.15
44350834311271,7715488268391,JOMA-150-116G,"Jomar 150-116G 1-1/4"" Sweat - Full Port, 2 Piece, Solder Connectiopn, 600 WOG",2.06,1.55
44350834376807,7715488301159,JOMA-150-117G,"Jomar 150-117G 1-1/2"" Sweat - Full Port, 2 Piece, Solder Connectiopn, 600 WOG",2.06,2.3
44350834409575,7715488333927,JOMA-150-118G,"Jomar 150-118G 2"" Sweat - Full Port, 2 Piece, Solder Connectiopn, 600 WOG",2.06,3.7
44350834442343,7715488366695,JOMA-150-119G,"Jomar 150-119G 2-1/2"" Sweat - Full Port, 2 Piece, Solder Connectiopn, 600 WOG",2.06,6.333
44350834540647,7715488432231,JOMA-150-120G,"Jomar 150-120G 3"" Sweat - Full Port, 2 Piece, Solder Connectiopn, 600 WOG",2.06,8.333
44350834638951,7715488530535,JOMA-230-005,"Jomar 230-005 3/4"" - 2"" Stem Extension for T-100, S-100 or JP-100",1.8,0.5
44350834704487,7715488596071,JOMA-230-007,"Jomar 230-007 1-1/2"", 2"" - 2"" Stem Extension for T-100, S-100 or JP-100",1.8,0.5
44350835196007,7715489022055,JOMA-810-504G,"Jomar 810-504G 3/4"" FIP - Tankless Water Heater Valve Kit, 3-Way Ball, Standard Port, 600 WOG",4.5,3.16
44350835261543,7715489087591,JOMA-810-514G,"Jomar 810-514G 3/4"" Sweat - Tankless Water Heater Valve Kit, 3-Way Ball, Standard Port, 600 WOG",4.5,3.16
44350835490919,7715489120359,JOMA-810-524G,"Jomar 810-524G 3/4"" Press - Tankless Water Heater Valve Kit, 3-Way Ball, Standard Port, 600 WOG",4.5,3.2
44350835523687,7715489153127,JOMA-SS-304,Jomar Twist-N-Loc Basket Strainer 300 Grade Brushed Stainless Steel - 300-001,0.89,1.167
44350835654759,7715489316967,JOMA-SS-306,"Jomar Snap-N-Loc® Designer Series SS-306, Sink Strainer, 300 Grade Stainless or Brushed Stainless Steel",0.89,1.125
44350835687527,7715489382503,JOMA-SS-308,Jomar 300-101 Small Wonder Stainless Sink Strainer,0.89,0.667
44350835720295,7715489415271,JOMA-SS-430,Jomar 300-013 Snap-N-Seal Stainless Basket Strainer,0.89,0.688
44350835753063,7715489448039,JOMA-SS-440B,Jomar 300-014 Snap-Tite Stainless Basket Strainer,0.89,0.667
44350843224167,7715495772263,BRPN-018-1.5,"Legend Valve 311-001 1/8"" x 1-1/2"" Red Brass Pipe Nipple",0.05,0.02
44350843256935,7715495805031,BRPN-018-2,"Legend Valve 311-002 1/8"" x 2"" Red Brass Pipe Nipple",0.05,0.04
44350843486311,7715496034407,BRPN-018-CLS,"Legend Valve 311-000 1/8"" x Close Red Brass Pipe Nipple",0.05,0.01
44350843519079,7715496067175,BRPN-025-1.5,"Legend Valve 311-021 1/4"" x 1-1/2"" Red Brass Pipe Nipple",0.05,0.04
44350843813991,7715496362087,BRPN-025-CLS,"Legend Valve 311-020 1/4"" x Close Red Brass Pipe Nipple",0.05,0.02
44350844207207,7715496755303,BRPN-038-CLS,"Legend Valve 311-040 3/8"" x Close Red Brass Pipe Nipple",0.05,0.04
44350850039911,7715500097639,LEGE-101-520,"Legend Valve 101-520 1/8"" - MIP x FIP, Forged Brass Mini Large Port MNPT x FNPT Transition Ball Valve",0.17,0.165
44350869635175,7715506094183,LEGE-110-338,"Legend Valve 110-338 1/8"" - MIP, Chrome-Plated Brass Key for T-77 Air Vents",0.05,0.025
44350878646375,7715513040999,SSTF-050.038-BSH,"Legend Valve 404-475 1/2"" x 3/8"" - 304 Stainless Steel Hex Bushing - FNPT x MNPT",0.05,0.025
44350883725415,7715517792359,LIBE-2448LSG202,"Liberty Pumps 2448LSG202 2 hp, Simplex Grinder Package 1PH, 208-230V, 1-1/4"" Discharge with 24"" x 48"" basin and standard alarm",61.0,220.0
44350883758183,7715517825127,LIBE-257,"Liberty Pumps 1/3 hp, SubmersibleSump Pump, Cast iron, VMF vertical magnetic float, 115V, 10' cord.",31.0,21.0
44350883856487,7715517923431,LIBE-331,"Liberty Pumps 1/2 hp, Portable Water Transfer Pump, 115V, garden hose connect",31.0,12.0
44350883889255,7715517956199,LIBE-404,"Liberty Pumps 1/3 hp, Residential Drain Pump, Short Profile, 1-1/2"" Vent, Inlet and Discharge",20.5,19.0
44350883954791,7715518021735,LIBE-405,"Liberty Pumps 1/2 hp, Commercial Drain Pump, 2"" Vent, Inlet and Discharge, 115V",20.5,23.0
44350884053095,7715518120039,LIBE-441,Liberty Pumps Battery back-up sump pump,31.0,13.0
44350884085863,7715518152807,LIBE-ALM-2,"Liberty Pumps ALM-2 Alarm, indoor, wide angle float, 115V, 20' cord",61.0,3.0
44350884151399,7715518218343,LIBE-ALM-2W,"Liberty Pumps ALM-2W Alarm, indoor-outdoor 115V weatherproof, with 20' cord",61.0,4.0
44350884216935,7715518283879,LIBE-ARC18,"Liberty Pumps ARC18 Kit, Access Riser with cover (for PRO370-Series only)",61.0,28.0
44350884315239,7715518382183,LIBE-CSP-237,"Liberty Pumps CSP-237 1/3 hp, Submersible Crawl Space Sump Pump, includes basin and hose kit, 10' cord",31.0,23.0
44350884675687,7715518742631,LIBE-LCU-20S,"Liberty Pumps LCU-20S Condensate Pump, 115V automatic with safety switch, 20' max. head",20.5,5.0
44350884708455,7715518775399,LIBE-LCU-20ST,"Liberty Pumps LCU-20ST Condensate Pump, 115V. Auto w/safety switch, 20' max. head, with 20' tubing kit",20.5,6.0
44350884806759,7715518873703,LIBE-LCU-SP20S,"Liberty Pumps LCU-SP20S Condensate Pump, shallow pan, 115V. Auto. with safety switch, 20' max head",20.5,4.0
44350884872295,7715518939239,LIBE-LE41A,"Liberty Pumps LE41A 4/10 HP, Sewage Pump, 1 PH, 115V, 10' Cord, 2"" Discharge, Auto",61.0,39.0
44350884937831,7715519004775,LIBE-LE51A,"Liberty Pumps LE51A 1/2 HP, Sewage Pump, 1 PH, 115V, 10' Cord, 2"" Discharge, Auto",61.0,41.0
44350884970599,7715519037543,LIBE-LSG202M,"Liberty Pumps LSG202M 2 HP, Grinder Pump, 1 PH, 208-230V, 25' Cord, 1-1/4"" Discharge, Manual",61.0,84.0
44350885003367,7715519070311,LIBE-LSG203M,"Liberty Pumps LSG203M 2 HP, Grinder Pump, 3 PH, 208/230V, 25' Cord, 1-1/4"" Discharge, Manual",61.0,84.0
44350887067751,7715519397991,LIBE-P372LE41,"Liberty Pumps 4/10 HP, Simplex Sewage Package, 1 PH, 115V, 2"" Discharge, 10' cord P372LE41",61.0,64.0
44350888476775,7715519627367,LIBE-P372LE51,"Liberty Pumps 1/2 HP, Simplex Sewage Package, 1 PH, 115V, 2"" Discharge, 10' cord P372LE51",61.0,67.0
44350889099367,7715519889511,LIBE-P382LE41,"Liberty Pumps 4/10 HP, Simplex Sewage Package, 1 PH, 115V, 2"" Discharge, 10' cord P382LE41",61.0,65.0
44350890410087,7715520086119,LIBE-P382LE51,"Liberty Pumps 1/2 HP, Simplex Sewage Package, 1 PH, 115V, 2"" Discharge, 10' cord P382LE51",61.0,68.0
44350892638311,7715520348263,LIBE-P382LE51SD-2,"Liberty Pumps P382LE51SD-2 1/2 HP, Simplex Sewage Package, 1 PH, 115V, 2"" Side Discharge, 25' cord",61.0,70.0
44350895226983,7715520577639,LIBE-P382XPRG101,"Liberty Pumps P382XPRG101 1 HP, Simplex Sewage Package, 1 PH, 115V, 2"" Discharge, 10' Stack, 10' Cord",61.0,87.0
44350895882343,7715520774247,LIBE-P682XPRG101,"Liberty Pumps P682XPRG101 1 HP, Duplex Sewage Package, 1 PH, 115V, 2"" Discharge, 10' Stack, 10' Cord",61.0,151.0
44350897487975,7715521167463,LIBE-PRG101A-2,"Liberty Pumps PRG101A-2 1 HP, PRG Series, 1 PH, 115V, 2"" Discharge, 25' Cord, Auto",61.0,63.0
44350897717351,7715521331303,LIBE-SP1822B,"Liberty Pumps SP1822B Sump Pit, 18"" x 22"" injection molded with 4"" rubber grommet",61.0,13.0
44350900174951,7715523821671,SPEC-P-0002,"LSP Products P-0002 1-1/2"" Insert Plug On",0.05,0.01
44350900207719,7715523854439,SPEC-P-0003,"LSP Products P-0003 2"" Insert Plug On",0.05,0.01
44350900273255,7715523919975,SPEC-P-0005,"LSP Products P-0005 4"" Insert Plug On",0.05,0.02
44350900437095,7715524083815,SPEC-P-1009,"LSP Products P-1009 1-1/2"" - 2"" ABS - Multi-Purpose Pipe Holder",0.08,0.076
44350900928615,7715524673639,SPEC-P-2086,"LSP Products P-2086 1/2"" Flexi-Fin® Pipe Insulator For Wood & Metal Studs",0.05,0.03
44350900961383,7715524706407,SPEC-P-2087,"LSP Products 3/4"" Flexi-Fin® Pipe Insulator For Wood & Metal Studs",0.05,0.026
44350901026919,7715524771943,SPEC-P-3000,"LSP Products P-3000 Tub Box 14-7/8"" x 14-7/8"" x 7"" Deep, 5 Pair",0.9,0.0
44350908825703,7715530735719,MILL-61500,"Mill Rose 61500 1-1/4""ID,FTG.BRUSH,6100 SERIES",0.12,0.125
44350908858471,7715530768487,MILL-61560,"Mill Rose 61560 1-1/2""ID,FTG.BRUSH,6100 SERIES",0.13,0.133
44350908891239,7715530801255,MILL-61620,"Mill Rose 61620 2""ID,FTG.BRUSH,6100 SERIES",0.13,0.133
44350908924007,7715530834023,MILL-62050,"Mill Rose 62050 1/2""ID TUBE CLNG BRUSH,5/8""OD",0.07,0.067
44350908956775,7715530866791,MILL-62080,"Mill Rose 62080 3/4""ID,TUBE CLNG BRUSH,7/8""OD",0.07,0.067
44350908989543,7715530899559,MILL-62110,"Mill Rose 62110 1"" ID,TUBE CLNG BRUSH,1-1/8""OD",0.05,0.037
44350909087847,7715530997863,MILL-62840,"Mill Rose 62840 1"" ID POWER DEUCE, BULK",0.13,0.133
44350909251687,7715531161703,MILL-66430,"Mill Rose 66430 1/2""ID,PWR FTG BRUSH,CS,1/4HEX",0.05,0.042
44350909382759,7715531292775,MILL-70151,"Mill Rose 70151 2"" x 8"" BLUE MONSTER OPEN MESH - 10 STRI",0.18,0.185
44350909513831,7715531423847,MILL-70171,"Mill Rose 70171 2"" x 8"" BLUE MONSTER SANDCLOTH - 10 STRI",0.18,0.185
44350909579367,7715531489383,MILL-70220,"Mill Rose 70220 #2 ACID BRUSHES, 3/8"", 144/PK",0.05,0.042
44350909808743,7715531718759,MILL-70811,"Mill Rose 70811 600"" Copper Guard PTFE Tape",0.11,0.114
44350909841511,7715531751527,MILL-70820,"Mill Rose 70820 PTFE TAPE,YEL GAS,1/2""X260""",0.05,0.04
44350910005351,7715531915367,MILL-70885,"Mill Rose 70885 1/2""x1429"" BLUE MONSTER PTFE THREAD TAPE",0.12,0.124
44350910103655,7715532013671,MILL-70891,"Mill Rose 70891 STN STL PTFE TAPE,1/2""X260""",0.05,0.041
44350912331879,7715533422695,MILW-0960-20,Milwaukee Tools 0960-20 M12 FUEL™ 1.6 Gallon Wet/Dry Vacuum,10.6,4.6
44350912364647,7715533455463,MILW-0970-20,Milwaukee Tools 0970-20 M18 FUEL™ 2.5 Gallon Wet/Dry Vacuum w/ PACKOUT™ Compatibility,10.6,4.8
44350912561255,7715533652071,MILW-2105,Milwaukee Tools MILWAUKEE® Penlight,0.81,0.14
44350912626791,7715533717607,MILW-2113-21,Milwaukee Tools 2113-21 USB Rechargeable Pivoting LED Flashlight,0.81,1.35
44350912659559,7715533750375,MILW-2114-21,Milwaukee Tools 2114-21 USB Rechargeable Rover™ Pivoting LED Flood Light,0.81,1.35
44350912954471,7715534012519,MILW-2161-21,Milwaukee Tools 2161-21 USB Rechargeable 1100L Twist Focus Flashlight,0.81,0.7
44350913151079,7715534209127,MILW-2352-20,Milwaukee Tools 2352-20 M18™ Stick Light,1.3,1.45
44350913216615,7715534274663,MILW-2357-20,Milwaukee Tools 2357-20 M18™ Flood Light/Charger w/ PACKOUT™ Compatibility,0.73,11.42
44350913347687,7715534405735,MILW-2364-20,Milwaukee Tools 2364-20 M12™ ROVER™ Mounting Flood Light,1.3,2.75
44350913413223,7715534471271,MILW-2367-20,Milwaukee Tools 2367-20 M12™ ROVER™ Service and Repair Flood Light w/ USB Charging,0.73,1.01
44350913445991,7715534504039,MILW-2401-20,"Milwaukee Tools 2401-20 M12™ 1/4"" Hex Screwdriver",3.1,1.95
44350913577063,7715534635111,MILW-2432-22,Milwaukee Tools 2432-22 M12™ LITHIUM-ION ProPEX® Expansion Tool Kit,1.76,10.71
44350913609831,7715534667879,MILW-2441-20,Milwaukee Tools 2441-20 M12™ 10oz. Caulk and Adhesive Gun,0.73,4.59
44350913740903,7715534798951,MILW-2471-20,Milwaukee Tools 2471-20 M12™ Cordless Copper Tubing Cutter,4.71,3.46
44350913871975,7715534930023,MILW-2475-20,Milwaukee Tools 2475-20 M12™ Compact Inflator,0.73,3.83
44350913937511,7715534995559,MILW-2505-20,Milwaukee Tools 2505-20 M12 FUEL™ Installation Drill/Driver (Tool-Only),3.1,4.98
44350914134119,7715535192167,MILW-2532-20,"Milwaukee Tools 2532-20 M12 FUEL™ ProPEX® Expander w/ 1/2""-1"" RAPID SEAL™ ProPEX® Expander Heads",1.76,10.36
44350914166887,7715535224935,MILW-2532-22,"Milwaukee Tools 2532-22 M12 FUEL™ ProPEX® Expander Kit w/ 1/2""-1"" RAPID SEAL™ ProPEX® Expander Heads",1.76,12.56
44350914658407,7715535716455,MILW-2674-22P,Milwaukee Tools 2674-22P M18™ Short Throw Press Tool Kit w/ Viega PureFlow™ Jaws,6.31,4.8
44350914691175,7715535749223,MILW-2696-24,Milwaukee Tools 2696-24 M18™ Cordless LITHIUM-ION 4-Tool Combo Kit,0.73,23.7
44350914756711,7715535814759,MILW-2719-20,Milwaukee Tools 2719-20 M18 FUEL™ Hackzall®,7.18,6.97
44350914822247,7715535880295,MILW-2771-20,Milwaukee Tools 2771-20 M18™ Transfer Pump,0.73,7.83
44350914920551,7715535978599,MILW-2786-20,"Milwaukee Tools 2786-20 M18 FUEL™ 9"" Cut-Off Saw w/ ONE-KEY™",0.73,14.71
44350915051623,7715536109671,MILW-2809-20,"Milwaukee Tools 2809-20 M18 FUEL™ SUPER HAWG™ 1/2"" Right Angle Drill",7.32,14.53
44350915117159,7715536175207,MILW-2821-20,Milwaukee Tools 2821-20 M18 FUEL™ SAWZALL® Recip Saw,7.18,6.8
44350917050471,7715538108519,MILW-48-00-5016,"Milwaukee Tools 48-00-5016 9"" 6 TPI Fleam Ground SAWZALL® Blade for Clean Wood (5 Pack)",0.35,0.33
44350917083239,7715538141287,MILW-48-00-5021,"Milwaukee Tools 48-00-5021 6"" 5 TPI AX™ SAWZALL® Blade for Wood with Nails (5 Pack)",0.35,0.38
44350917116007,7715538174055,MILW-48-00-5026,"Milwaukee Tools 48-00-5026 9"" 5 TPI AX™ SAWZALL® Blade for Wood with Nails (5 Pack)",0.35,0.64
44350917148775,7715538206823,MILW-48-00-5027,"Milwaukee Tools 48-00-5027 12"" 5 TPI AX™ SAWZALL® Blade for Wood with Nails (5 Pack)",0.35,0.9
44350917214311,7715538272359,MILW-48-00-5036,"Milwaukee Tools 48-00-5036 9"" 5 TPI SAWZALL® Blade for Wood with Nails (5 Pack)",0.35,0.38
44350917312615,7715538370663,MILW-48-00-5092,"Milwaukee Tools 48-00-5092 6"" 10 TPI SAWZALL® Blade for Thick Metal (5 Pack)",0.35,0.22
44350917345383,7715538403431,MILW-48-00-5093,"Milwaukee Tools 48-00-5093 8"" 8/12 TPI SAWZALL® Blade for Multi-Material (5 Pack)",0.35,0.4
44350917410919,7715538468967,MILW-48-00-5182,"Milwaukee Tools 48-00-5182 6"" 14 TPI SAWZALL® Blade for Medium Metal (5 Pack)",0.35,0.22
44350917476455,7715538534503,MILW-48-00-5186,"Milwaukee Tools 48-00-5186 6"" 24 TPI SAWZALL® Blade for Thin Metal (5 Pack)",0.35,0.22
44350917967975,7715539026023,MILW-48-00-5301,"Milwaukee Tools 48-00-5301 6"" 8 TPI TORCH™ with Carbide Teeth SAWZALL® Blades (3 Pack)",0.35,0.255
44350918000743,7715539058791,MILW-48-00-5302,"Milwaukee Tools 48-00-5302 9"" 8 TPI TORCH™ with Carbide Teeth SAWZALL® Blades (3 Pack)",0.35,0.4
44350918033511,7715539091559,MILW-48-00-5321,"Milwaukee Tools 48-00-5321 6"" 5 TPI AX™ with Carbide Teeth SAWZALL® Blade for Wood with Nails (3 Pack)",0.35,0.2
44350918066279,7715539124327,MILW-48-00-5326,"Milwaukee Tools 48-00-5326 9"" 5 TPI AX™ with Carbide Teeth SAWZALL® Blade for Wood with Nails (3 Pack)",0.35,0.33
44350918590567,7715539648615,MILW-48-00-5701,"Milwaukee Tools 48-00-5701 6"" 7/11 TPI WRECKER™ SAWZALL® Blade for Multi-Material (5 Pack)",0.35,0.4
44350918623335,7715539681383,MILW-48-00-5706,"Milwaukee Tools 48-00-5706 9"" 7/11 TPI WRECKER™ SAWZALL® Blade for Multi-Material (5 Pack)",0.35,0.67
44350918688871,7715539746919,MILW-48-00-5711,"Milwaukee Tools 48-00-5711 12"" 7/11 TPI WRECKER™ SAWZALL® Blade for Multi-Material (5 Pack)",0.35,0.93
44350918819943,7715539877991,MILW-48-00-5782,"Milwaukee Tools 48-00-5782 6"" 14 TPI TORCH™ SAWZALL® Blade for Medium Metal (5 Pack)",0.35,0.34
44350918918247,7715539976295,MILW-48-00-5788,"Milwaukee Tools 48-00-5788 9"" 18 TPI TORCH™ SAWZALL® Blade for Medium Metal (5 Pack)",0.35,0.55
44350918951015,7715540009063,MILW-48-00-5789,"Milwaukee Tools 48-00-5789 12"" 18 TPI TORCH™ SAWZALL® Blade for Medium Metal (5 Pack)",0.35,0.7
44350919147623,7715540205671,MILW-48-00-8026,"Milwaukee Tools 48-00-8026 9"" 5 TPI AX™ SAWZALL® Blade for Wood with Nails (25 Pack)",0.35,3.16
44350919213159,7715540271207,MILW-48-00-8093,"Milwaukee Tools 48-00-8093 8"" 8/12 TPI SAWZALL® Blade for Multi-Material (25 Pack)",0.35,2.09
44350919245927,7715540303975,MILW-48-00-8182,"Milwaukee Tools 48-00-8182 6"" 14 TPI SAWZALL® Blade for Medium Metal (25 Pack)",0.35,1.03
44350919278695,7715540336743,MILW-48-00-8184,"Milwaukee Tools 48-00-8184 6"" 18 TPI SAWZALL® Blade for Medium Metal (25 Pack)",0.35,1.06
44350919540839,7715540598887,MILW-48-01-6184,"Milwaukee Tools 48-01-6184 6"" 18 TPI SAWZALL® Blade for Medium Metal (50 Pack)",0.35,2.07
44350919573607,7715540631655,MILW-48-09-5055,Milwaukee Tools 48-09-5055 BIG HAWG™ with Carbide Teeth Diamond File,0.05,0.01
44350920065127,7715541090407,MILW-48-11-2402,Milwaukee Tools 48-11-2402 M12™ REDLITHIUM™ XC 3.0Ah High Capacity Battery Pack,0.85,1.02
44350920097895,7715541123175,MILW-48-11-2420,Milwaukee Tools 48-11-2420 M12™ REDLITHIUM™ CP2.0 Battery,0.85,0.49
44350920491111,7715541516391,MILW-48-20-3952,"Milwaukee Tools 48-20-3952 SDS Max 4CT MX4™ 1"" X 8"" X 13""",0.87,1.6
44350920589415,7715541614695,MILW-48-20-7401,"Milwaukee Tools 48-20-7401 SDS Plus 2CT 5/32"" X 4"" X 6""",0.87,0.16
44350920622183,7715541647463,MILW-48-20-7411,"Milwaukee Tools 48-20-7411 SDS Plus 2CT 3/16"" X 4"" X 6""",0.87,0.1
44350920654951,7715541680231,MILW-48-20-7430,"Milwaukee Tools 48-20-7430 SDS Plus 2CT 1/4"" X 2"" X 4""",0.87,0.11
44350920687719,7715541712999,MILW-48-20-7431,"Milwaukee Tools 48-20-7431 SDS Plus 2CT 1/4"" X 4"" X 6""",0.87,0.13
44350920720487,7715541745767,MILW-48-20-7432,"Milwaukee Tools 48-20-7432 SDS Plus 2CT 1/4"" X 6"" X 8""",0.87,0.14
44350920786023,7715541811303,MILW-48-20-7451,"Milwaukee Tools 48-20-7451 SDS Plus 2CT 3/8"" X 4"" X 6""",0.87,0.17
44350920818791,7715541844071,MILW-48-20-7471,"Milwaukee Tools 48-20-7471 SDS Plus 2CT 1/2"" X 4"" X 6""",0.87,0.23
44350921310311,7715542335591,MILW-48-22-0012,Milwaukee Tools 48-22-0012 Compact Hack Saw,0.4,0.6
44350921736295,7715542761575,MILW-48-22-1501,Milwaukee Tools 48-22-1501 FASTBACK™ Folding Utility Knife,0.4,0.41
44350921801831,7715542827111,MILW-48-22-1503,Milwaukee Tools 48-22-1503 FASTBACK™ Folding Utility Knife Set,0.4,0.615
44350922850407,7715543711847,MILW-48-22-2330,Milwaukee Tools 48-22-2330 8-in-1 Compact Ratcheting Multi-bit Driver,0.74,0.42
44350922883175,7715543744615,MILW-48-22-2702,Milwaukee Tools 48-22-2702 2 Piece Demo Screwdriver Set,0.74,1.6
44350922915943,7715543777383,MILW-48-22-2718,Milwaukee Tools 48-22-2718 8 Piece Screwdriver Kit w/ Square,0.74,1.99
44350922948711,7715543810151,MILW-48-22-2881,Milwaukee Tools 48-22-2881 13in1 Cushion Grip Screwdriver with Schrader Bit,0.74,9.84
44350923145319,7715543973991,MILW-48-22-3100,Milwaukee Tools 48-22-3100 INKZALL™ Black Fine Point Marker,0.1,0.02
44350923276391,7715544105063,MILW-48-22-3711,Milwaukee Tools 48-22-3711 INKZALL™ White Liquid Paint Marker,0.1,0.06
44350923440231,7715544236135,MILW-48-22-4203,Milwaukee Tools 48-22-4203 Tubing Cutter Blade,0.05,0.02
44350923472999,7715544268903,MILW-48-22-4204,Milwaukee Tools 48-22-4204 Tubing Cutter,0.4,0.52
44350923538535,7715544334439,MILW-48-22-4250,"Milwaukee Tools 48-22-4250 1/2"" Mini Copper Tubing Cutter",0.4,0.3
44350923767911,7715544531047,MILW-48-22-4255,Milwaukee Tools 48-22-4255 Reaming Pen,0.4,0.1
44350923800679,7715544563815,MILW-48-22-4256,Milwaukee Tools 48-22-4256 2 Piece Replacement Cutter Wheels,0.4,0.03
44350923898983,7715544629351,MILW-48-22-4257,Milwaukee Tools 48-22-4257 3 Piece Replacement Reaming Blades,0.4,0.03
44350923964519,7715544694887,MILW-48-22-4260,"Milwaukee Tools 48-22-4260 1/2"" Close Quarters Tubing Cutter",0.4,0.19
44350923997287,7715544727655,MILW-48-22-4261,"Milwaukee Tools 48-22-4261 3/4"" Close Quarters Tubing Cutter",0.4,0.26
44350924030055,7715544760423,MILW-48-22-4262,"Milwaukee Tools 48-22-4262 1"" Close Quarters Tubing Cutter",0.4,0.3
44350924095591,7715544825959,MILW-48-22-4266,Milwaukee Tools 48-22-4266 2 Piece Close Quarters Cutter Replacement Blades,0.4,0.03
44350924456039,7715545120871,MILW-48-22-6109,Milwaukee Tools 48-22-6109 Wire Stripper/Cutter for Solid & Stranded Wire,0.92,0.4
44350925602919,7715545284711,MILW-48-22-6310,"Milwaukee Tools 48-22-6310 10"" Comfort Grip Straight-Jaw Pliers",0.92,3.83
