Handle,Command,Body HTML
14-in-round-automatic-damper,UPDATE,"<p>The ARD14TZ is an automatic round zone damper from Resideo (Honeywell Home), 14 in diameter, 24 V.</p><p>In a forced-air zoning system the damper is the moving part. The zone panel opens the dampers for the zones that are calling, keeps the rest shut, and runs the equipment — so one furnace serves an upstairs that wants cooling and a basement that wants nothing without either room getting the other one’s air.</p><p><strong>Power closed, spring open.</strong> The actuator drives the blade shut and a spring returns it open, so a damper that loses power or loses its actuator fails <em>open</em>. The zone may lose control, but the blower never ends up pushing against a duct that is sealed off — which is the failure that breaks things.</p><p>Size it by duct diameter, and count the total 24 V load before adding dampers to an existing panel. Every actuator draws while it drives, and a transformer that was adequate for three zones is not automatically adequate for five.</p><p>The actuator mounts side or top, which is what makes it installable in a joist bay where the pipe can only be reached from one side.</p><ul><li><strong>Brand:</strong> Resideo (Honeywell Home)</li><li><strong>Manufacturer Part #:</strong> ARD14TZ/U</li><li><strong>Type:</strong> Automatic round zone damper</li><li><strong>Size:</strong> 14 in diameter</li><li><strong>Shape:</strong> Round</li><li><strong>Voltage:</strong> 24 V</li><li><strong>Damper type:</strong> Single-blade, round</li><li><strong>Actuator mounting:</strong> Side or Top</li><li><strong>Motor:</strong> Power closed, spring open</li><li><strong>Terminals:</strong> M1-Power; M6 Common; M4 (optional)-LED indication</li><li><strong>UPC:</strong> 085267502573</li><li><strong>Category:</strong> Zone Dampers</li></ul>"
18-in-round-automatic-damper,UPDATE,"<p>The ARD18TZ is an automatic round zone damper from Resideo (Honeywell Home), 18 in, 24 V.</p><p>In a forced-air zoning system the damper is the moving part. The zone panel opens the dampers for the zones that are calling, keeps the rest shut, and runs the equipment — so one furnace serves an upstairs that wants cooling and a basement that wants nothing without either room getting the other one’s air.</p><p><strong>Power closed, spring open.</strong> The actuator drives the blade shut and a spring returns it open, so a damper that loses power or loses its actuator fails <em>open</em>. The zone may lose control, but the blower never ends up pushing against a duct that is sealed off — which is the failure that breaks things.</p><p>Size it by duct diameter, and count the total 24 V load before adding dampers to an existing panel. Every actuator draws while it drives, and a transformer that was adequate for three zones is not automatically adequate for five.</p><p>The actuator mounts side or top, which is what makes it installable in a joist bay where the pipe can only be reached from one side.</p><ul><li><strong>Brand:</strong> Resideo (Honeywell Home)</li><li><strong>Manufacturer Part #:</strong> ARD18TZ/U</li><li><strong>Type:</strong> Automatic round zone damper</li><li><strong>Size:</strong> 18 in</li><li><strong>Shape:</strong> Round</li><li><strong>Voltage:</strong> 24 V</li><li><strong>Damper type:</strong> Single-blade, round</li><li><strong>Actuator mounting:</strong> Side or Top</li><li><strong>Motor:</strong> Power closed, spring open</li><li><strong>Terminals:</strong> M1-Power; M6 Common; M4 (optional)-LED indication</li><li><strong>UPC:</strong> 085267707497</li><li><strong>Category:</strong> Zone Dampers</li></ul>"
5-in-round-automatic-damper,UPDATE,"<p>The ARD5TZ is an automatic round zone damper from Resideo (Honeywell Home), 5 in, 24 V.</p><p>In a forced-air zoning system the damper is the moving part. The zone panel opens the dampers for the zones that are calling, keeps the rest shut, and runs the equipment — so one furnace serves an upstairs that wants cooling and a basement that wants nothing without either room getting the other one’s air.</p><p><strong>Power closed, spring open.</strong> The actuator drives the blade shut and a spring returns it open, so a damper that loses power or loses its actuator fails <em>open</em>. The zone may lose control, but the blower never ends up pushing against a duct that is sealed off — which is the failure that breaks things.</p><p>Size it by duct diameter, and count the total 24 V load before adding dampers to an existing panel. Every actuator draws while it drives, and a transformer that was adequate for three zones is not automatically adequate for five.</p><p>The actuator mounts side or top, which is what makes it installable in a joist bay where the pipe can only be reached from one side.</p><ul><li><strong>Brand:</strong> Resideo (Honeywell Home)</li><li><strong>Manufacturer Part #:</strong> ARD5TZ/U</li><li><strong>Type:</strong> Automatic round zone damper</li><li><strong>Size:</strong> 5 in</li><li><strong>Shape:</strong> Round</li><li><strong>Voltage:</strong> 24 V</li><li><strong>Damper type:</strong> Single-blade, round</li><li><strong>Actuator mounting:</strong> Side or Top</li><li><strong>Motor:</strong> Power closed, spring open</li><li><strong>Terminals:</strong> M1-Power; M6 Common; M4 (optional)-LED indication</li><li><strong>UPC:</strong> 085267806039</li><li><strong>Category:</strong> Zone Dampers</li></ul>"
6-in-round-automatic-damper,UPDATE,"<p>The ARD6TZ is an automatic round zone damper from Resideo (Honeywell Home), 6 in diameter, 24 V.</p><p>In a forced-air zoning system the damper is the moving part. The zone panel opens the dampers for the zones that are calling, keeps the rest shut, and runs the equipment — so one furnace serves an upstairs that wants cooling and a basement that wants nothing without either room getting the other one’s air.</p><p><strong>Power closed, spring open.</strong> The actuator drives the blade shut and a spring returns it open, so a damper that loses power or loses its actuator fails <em>open</em>. The zone may lose control, but the blower never ends up pushing against a duct that is sealed off — which is the failure that breaks things.</p><p>Size it by duct diameter, and count the total 24 V load before adding dampers to an existing panel. Every actuator draws while it drives, and a transformer that was adequate for three zones is not automatically adequate for five.</p><p>The actuator mounts side or top, which is what makes it installable in a joist bay where the pipe can only be reached from one side.</p><ul><li><strong>Brand:</strong> Resideo (Honeywell Home)</li><li><strong>Manufacturer Part #:</strong> ARD6TZ/U</li><li><strong>Type:</strong> Automatic round zone damper</li><li><strong>Size:</strong> 6 in diameter</li><li><strong>Shape:</strong> Round</li><li><strong>Voltage:</strong> 24 V</li><li><strong>Damper type:</strong> Single-blade, round</li><li><strong>Actuator mounting:</strong> Side or Top</li><li><strong>Motor:</strong> Power closed, spring open</li><li><strong>Terminals:</strong> M1-Power; M6 Common; M4 (optional)-LED indication</li><li><strong>UPC:</strong> 852679193333</li><li><strong>Category:</strong> Zone Dampers</li></ul>"
7-in-round-automatic-damper,UPDATE,"<p>The ARD7TZ is an automatic round zone damper from Resideo (Honeywell Home), 7 in, 24 V.</p><p>In a forced-air zoning system the damper is the moving part. The zone panel opens the dampers for the zones that are calling, keeps the rest shut, and runs the equipment — so one furnace serves an upstairs that wants cooling and a basement that wants nothing without either room getting the other one’s air.</p><p><strong>Power closed, spring open.</strong> The actuator drives the blade shut and a spring returns it open, so a damper that loses power or loses its actuator fails <em>open</em>. The zone may lose control, but the blower never ends up pushing against a duct that is sealed off — which is the failure that breaks things.</p><p>Size it by duct diameter, and count the total 24 V load before adding dampers to an existing panel. Every actuator draws while it drives, and a transformer that was adequate for three zones is not automatically adequate for five.</p><p>The actuator mounts side or top, which is what makes it installable in a joist bay where the pipe can only be reached from one side.</p><ul><li><strong>Brand:</strong> Resideo (Honeywell Home)</li><li><strong>Manufacturer Part #:</strong> ARD7TZ/U</li><li><strong>Type:</strong> Automatic round zone damper</li><li><strong>Size:</strong> 7 in</li><li><strong>Shape:</strong> Round</li><li><strong>Voltage:</strong> 24 V</li><li><strong>Damper type:</strong> Single-blade, round</li><li><strong>Actuator mounting:</strong> Side or Top</li><li><strong>Motor:</strong> Power closed, spring open</li><li><strong>Terminals:</strong> M1-Power; M6 Common; M4 (optional)-LED indication</li><li><strong>UPC:</strong> 085267948067</li><li><strong>Category:</strong> Zone Dampers</li></ul>"
c7089r1013-redlink-outdoor-temperature-and-humidity-sensor,UPDATE,"<p>The C7089R1013 is a RedLINK wireless outdoor temperature and humidity sensor from Resideo (Honeywell Home).</p><p>RedLINK is the wireless link Resideo uses between a thermostat and the rest of the system. Instead of pulling a wire from the equipment to every sensor and module, the devices are enrolled to the thermostat or to a wireless adapter and talk to it directly — which is what makes a sensor in a room with no thermostat wire, or an outdoor sensor with no conduit to the attic, a realistic job rather than a demolition project.</p><p>Enrolment is the step that decides whether it works. Each device has to be added to the system at the thermostat or the adapter; a RedLINK device that has not been enrolled is inert, and one enrolled to the wrong system stays enrolled until it is cleared.</p><p>Outdoor temperature is what lets a thermostat do anything smarter than react. It sets the balance point where a heat pump hands over to auxiliary heat, it drives outdoor reset on hydronic equipment, and it is what puts an honest outside reading on the thermostat screen instead of one pulled off the internet for the nearest airport.</p><p>Rated -40 °F to 140 °F and 0 to 100% RH, condensing — it is meant to be mounted outside and left there. Put it on a north wall, out of the sun; a sensor baking in afternoon light reports a temperature the house never sees.</p><ul><li><strong>Brand:</strong> Resideo (Honeywell Home)</li><li><strong>Manufacturer Part #:</strong> C7089R1013/U</li><li><strong>Type:</strong> RedLINK outdoor temperature and humidity sensor</li><li><strong>Operating temperature:</strong> -40 °F to 140 °F</li><li><strong>Operating humidity:</strong> 0 to 100% RH, condensing</li><li><strong>Mounting:</strong> Vertical mounting with supplied bracket and mounting hardware</li><li><strong>UPC:</strong> 085267331845</li><li><strong>Category:</strong> RedLINK Accessories</li></ul>"
redlink-enabled-wireless-indoor-air-sensor,UPDATE,"<p>The C7189R1004 is a RedLINK-enabled wireless indoor air sensor from Resideo (Honeywell Home).</p><p>RedLINK is the wireless link Resideo uses between a thermostat and the rest of the system. Instead of pulling a wire from the equipment to every sensor and module, the devices are enrolled to the thermostat or to a wireless adapter and talk to it directly — which is what makes a sensor in a room with no thermostat wire, or an outdoor sensor with no conduit to the attic, a realistic job rather than a demolition project.</p><p>Enrolment is the step that decides whether it works. Each device has to be added to the system at the thermostat or the adapter; a RedLINK device that has not been enrolled is inert, and one enrolled to the wrong system stays enrolled until it is cleared.</p><p>A remote indoor sensor fixes the oldest complaint in residential HVAC: the thermostat is in the hallway and the hallway is not where anyone sits. Put a sensor in the room that actually matters and the system controls to that room, with no wire pulled and no thermostat relocated.</p><p>Battery life is best between 35 °F to 114 °F, so treat it as indoor equipment — not a garage or an unconditioned attic.</p><ul><li><strong>Brand:</strong> Resideo (Honeywell Home)</li><li><strong>Manufacturer Part #:</strong> C7189R1004/U</li><li><strong>Type:</strong> RedLINK wireless indoor air sensor</li><li><strong>Operating temperature:</strong> 35 °F to 114 °F for optimal battery life,0 °F to 120 °F</li><li><strong>Operating humidity:</strong> 5 to 90% RH, non-condensing</li><li><strong>Mounting:</strong> Mounts on a vertical wall with supplied bracket and mounting hardware</li><li><strong>UPC:</strong> 085267389693</li><li><strong>Category:</strong> RedLINK Accessories</li></ul>"
return-duct-backup-control-of-non-zoned-redlink-enabled,UPDATE,"<p>The C7735A1000 is a return duct sensor from Resideo (Honeywell Home), for backup control of non-zoned RedLINK-enabled systems.</p><p>It mounts in the return duct and gives the system a temperature to fall back on. If the wireless link to the thermostat drops, the equipment does not simply stop — it holds the house on the duct reading until the thermostat comes back. That is the difference between a lost signal and a no-heat call in January.</p><p>Rated 0 °F to 200 °F.</p><p>Goes with: <a href=""/products/focuspro-6000-5-1-1-programmable-wireless-thermostat"">TH6320R1004</a>, <a href=""/products/thermostat-alone-for-replacement-only"">TH5320R1002</a>.</p><ul><li><strong>Brand:</strong> Resideo (Honeywell Home)</li><li><strong>Manufacturer Part #:</strong> C7735A1000/U</li><li><strong>Type:</strong> Return duct sensor (backup control)</li><li><strong>Operating temperature:</strong> 0 °F to 200 °F</li><li><strong>Mounting:</strong> Mounts on return duct</li><li><strong>Used with:</strong> THM5320R1000 Equipment Interface Module; TH6320R1004 or TH5320R1002 Wireless FocusPRO® Thermostat</li><li><strong>UPC:</strong> 085267213417</li><li><strong>Category:</strong> RedLINK Accessories</li></ul>"
10-in-truezone-bypass-damper,UPDATE,"<p>The CPRD10 is a constant-pressure bypass damper from Resideo (Honeywell Home), 10 in round.</p><p>A bypass damper is what keeps a zoned system from destroying itself. When only one small zone calls, the blower is still moving the air it was sized for and it has nowhere to put it: static pressure climbs, ducts boom, the coil freezes on cooling and the heat exchanger cooks on heating. The bypass opens against that pressure and returns the surplus.</p><p>This one is <strong>not motorized</strong> and has no wiring. A calibrated spring holds it shut and duct pressure opens it, so it reacts to the actual pressure in the duct rather than to a signal from the panel. Set the spring tension once at commissioning and it needs nothing after that.</p><p>Size the bypass to the smallest zone, not to the trunk — the case it has to handle is one small zone calling alone.</p><ul><li><strong>Brand:</strong> Resideo (Honeywell Home)</li><li><strong>Manufacturer Part #:</strong> CPRD10/U</li><li><strong>Type:</strong> Constant-pressure bypass damper</li><li><strong>Size:</strong> 10 in diameter</li><li><strong>Shape:</strong> Round</li><li><strong>Actuation:</strong> Calibrated spring tension regulator</li><li><strong>Wiring:</strong> None</li><li><strong>UPC:</strong> 085267992169</li><li><strong>Category:</strong> Bypass Dampers</li></ul>"
6-in-round-fresh-air-damper,UPDATE,"<p>The EARD6TZ is a motorized fresh air damper from Resideo (Honeywell Home), 6 in round, 24 V.</p><p>This is the damper on the outdoor air intake. A house tight enough to hold its heat is also tight enough to hold everything else, so controlled ventilation brings in measured outside air instead of leaving it to whatever leaks. The damper is what makes it measured: it opens when the ventilation control calls and shuts the rest of the time, so the house is not pulling cold air in all winter.</p><p>It is driven by a ventilation control rather than by a thermostat. Without that control the damper has nothing telling it when the house has had enough outside air.</p><p>Used with: Honeywell Ventilation Systems.</p><ul><li><strong>Brand:</strong> Resideo (Honeywell Home)</li><li><strong>Manufacturer Part #:</strong> EARD6TZ/U</li><li><strong>Type:</strong> Motorized fresh air damper</li><li><strong>Size:</strong> 6 in diameter</li><li><strong>Shape:</strong> Round</li><li><strong>Voltage:</strong> 24 V</li><li><strong>Actuator mounting:</strong> Side or Top</li><li><strong>Motor:</strong> Power open, spring closed</li><li><strong>Used with:</strong> Honeywell Ventilation Systems</li><li><strong>UPC:</strong> 085267690423</li><li><strong>Category:</strong> Zone Dampers</li></ul>"
8-in-round-fresh-air-damper,UPDATE,"<p>The EARD8TZ is a motorized fresh air damper from Resideo (Honeywell Home), 8 in round, 24 V.</p><p>This is the damper on the outdoor air intake. A house tight enough to hold its heat is also tight enough to hold everything else, so controlled ventilation brings in measured outside air instead of leaving it to whatever leaks. The damper is what makes it measured: it opens when the ventilation control calls and shuts the rest of the time, so the house is not pulling cold air in all winter.</p><p>It is driven by a ventilation control rather than by a thermostat. Without that control the damper has nothing telling it when the house has had enough outside air.</p><p>Used with: Honeywell Ventilation Systems.</p><ul><li><strong>Brand:</strong> Resideo (Honeywell Home)</li><li><strong>Manufacturer Part #:</strong> EARD8TZ/U</li><li><strong>Type:</strong> Motorized fresh air damper</li><li><strong>Size:</strong> 8 in diameter</li><li><strong>Shape:</strong> Round</li><li><strong>Voltage:</strong> 24 V</li><li><strong>Actuator mounting:</strong> Side or Top</li><li><strong>Motor:</strong> Power open, spring closed</li><li><strong>Used with:</strong> Honeywell Ventilation Systems</li><li><strong>UPC:</strong> 085267728270</li><li><strong>Category:</strong> Zone Dampers</li></ul>"
redlink-equipment-remote-module,UPDATE,"<p>The ERM5220R1018 is a RedLINK equipment remote module from Resideo (Honeywell Home).</p><p>RedLINK is the wireless link Resideo uses between a thermostat and the rest of the system. Instead of pulling a wire from the equipment to every sensor and module, the devices are enrolled to the thermostat or to a wireless adapter and talk to it directly — which is what makes a sensor in a room with no thermostat wire, or an outdoor sensor with no conduit to the attic, a realistic job rather than a demolition project.</p><p>Enrolment is the step that decides whether it works. Each device has to be added to the system at the thermostat or the adapter; a RedLINK device that has not been enrolled is inert, and one enrolled to the wrong system stays enrolled until it is cleared.</p><p>The remote module sits at the equipment and switches it, taking its orders over RedLINK. That is what lets a thermostat control equipment it has no wire to — a boiler in a basement, a compressor outside, a second system in an outbuilding.</p><p>Rated for both sides of the job: Compressor: -40 °F to +155 °F; Boiler: 30 °F to +130 °F.</p><ul><li><strong>Brand:</strong> Resideo (Honeywell Home)</li><li><strong>Manufacturer Part #:</strong> ERM5220R1018/U</li><li><strong>Type:</strong> RedLINK equipment remote module</li><li><strong>Power:</strong> 24 Vac, 50Hz; 60 Hz</li><li><strong>Ambient temperature:</strong> Compressor: -40 °F to +155 °F; Boiler: 30 °F to +130 °F</li><li><strong>Operating humidity:</strong> 0 to 99% RH</li><li><strong>UPC:</strong> 085267844734</li><li><strong>Category:</strong> RedLINK Accessories</li></ul>"
16-in-x-20-in-media-air-cleaner-merv-11,UPDATE,"<p>The F100F1620 is a media air cleaner from Resideo (Honeywell Home), 16 in x 20 in, MERV 11.</p><p>This is the cabinet and the first filter together, not a filter on its own. It cuts into the return duct ahead of the furnace or air handler and gives the system a deep filter bed instead of the one-inch slot the equipment came with. Everything downstream — the blower wheel, the evaporator coil, the humidifier — stays cleaner, and a coil that stays clean keeps its capacity.</p><p><strong>What MERV actually buys you.</strong> The scale runs 1 to 16 and it measures how much of the small stuff the media holds back. MERV 8 catches dust and lint; MERV 11 starts catching the particles that carry odour and smoke; MERV 13 reaches the fraction that matters to people with asthma or allergies. The catch is that finer media restricts airflow, and a blower fighting a filter it was never sized for runs hot, moves less air and costs more to run.</p><p>That is why the deep media cabinet exists. Spreading four to five inches of pleated media over a large face area gives enough surface that a high MERV rating can be reached without choking the system — which a one-inch filter in the return grille cannot do at the same rating.</p><p>Pressure drop here is <strong>0.23 at 500 FPM</strong>, which is what lets this cabinet run MERV 11 media without starving the blower.</p><p>Replacement filters we stock: <a href=""/products/16-in-x-20-in-merv-10-replacement-media-filter"">FC100A1003</a>.</p><ul><li><strong>Brand:</strong> Resideo (Honeywell Home)</li><li><strong>Manufacturer Part #:</strong> F100F1620/U</li><li><strong>Type:</strong> Media air cleaner (cabinet and filter)</li><li><strong>Cabinet size:</strong> 16 in x 20 in</li><li><strong>Filter rating:</strong> MERV 11</li><li><strong>Airflow capacity:</strong> 1200 cfm</li><li><strong>Fractional efficiency:</strong> E1=32%, E2=72%, E3=96%</li><li><strong>Static pressure drop:</strong> 0.23 at 500 FPM</li><li><strong>Includes:</strong> Media Air Cleaner and MERV 11 Filter</li><li><strong>UPC:</strong> 085267190589</li><li><strong>Category:</strong> Air Cleaners & Filters</li></ul>"
